ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
4.018226486585195489e-03,-1.144621924569913431e-03,-5.000000066045224401e+00
4.019223827491730239e-03,-1.141114925072695459e-03,-5.000000067684159610e+00
4.020218107584825479e-03,-1.137607056565677821e-03,-5.000000069159201033e+00
4.021209326107256198e-03,-1.134098321720369363e-03,-5.000000070486739112e+00
4.022197482304137525e-03,-1.130588723208927285e-03,-5.000000071681522940e+00
4.023182575422916060e-03,-1.127078263704155625e-03,-5.000000072756829006e+00
4.024164604713372471e-03,-1.123566945879505251e-03,-5.000000073724604199e+00
4.025143569427629305e-03,-1.120054772409072568e-03,-5.000000074595600807e+00
4.026119468820138839e-03,-1.116541745967598214e-03,-5.000000075379499087e+00
4.027092302147696097e-03,-1.113027869230465107e-03,-5.000000076085006739e+00
4.028062068669424969e-03,-1.109513144873698013e-03,-5.000000076719963715e+00
4.029028767646795559e-03,-1.105997575573961379e-03,-5.000000077291424816e+00
4.029992398343608569e-03,-1.102481164008558895e-03,-5.000000077805740517e+00
4.030952960026004846e-03,-1.098963912855431112e-03,-5.000000078268624470e+00
4.031910451962467112e-03,-1.095445824793152842e-03,-5.000000078685219229e+00
4.032864873423811294e-03,-1.091926902500934236e-03,-5.000000079060154867e+00
4.033816223683195194e-03,-1.088407148658616453e-03,-5.000000079397597830e+00
4.034764502016118491e-03,-1.084886565946671872e-03,-5.000000079701295341e+00
4.035709707700416669e-03,-1.081365157046200193e-03,-5.000000079974623368e+00
4.036651840016269692e-03,-1.077842924638929088e-03,-5.000000080220618592e+00
4.037590898246195929e-03,-1.074319871407211158e-03,-5.000000080442014827e+00
4.038526881675059098e-03,-1.070796000034021991e-03,-5.000000080641270550e+00
4.039459789590059587e-03,-1.067271313202957771e-03,-5.000000080820601767e+00
4.040389621280745733e-03,-1.063745813598235062e-03,-5.000000080981998885e+00
4.041316376039004281e-03,-1.060219503904687990e-03,-5.000000081127256912e+00
4.042240053159069924e-03,-1.056692386807765640e-03,-5.000000081257988782e+00
4.043160651937519230e-03,-1.053164464993531840e-03,-5.000000081375647554e+00
4.044078171673271514e-03,-1.049635741148661257e-03,-5.000000081481539738e+00
4.044992611667595772e-03,-1.046106217960438966e-03,-5.000000081576843947e+00
4.045903971224103744e-03,-1.042575898116758276e-03,-5.000000081662617113e+00
4.046812249648751650e-03,-1.039044784306117266e-03,-5.000000081739813140e+00
4.047717446249846258e-03,-1.035512879217619434e-03,-5.000000081809289121e+00
4.048619560338037084e-03,-1.031980185540968924e-03,-5.000000081871817770e+00
4.049518591226325924e-03,-1.028446705966470963e-03,-5.000000081928093643e+00
4.050414538230060792e-03,-1.024912443185028174e-03,-5.000000081978742017e+00
4.051307400666935045e-03,-1.021377399888139274e-03,-5.000000082024325998e+00
4.052197177856996929e-03,-1.017841578767897338e-03,-5.000000082065350959e+00
4.053083869122640036e-03,-1.014304982516986984e-03,-5.000000082102273424e+00
4.053967473788610242e-03,-1.010767613828682850e-03,-5.000000082135503732e+00
4.054847991182003106e-03,-1.007229475396848300e-03,-5.000000082165411364e+00
4.055725420632265606e-03,-1.003690569915931296e-03,-5.000000082192327611e+00
4.056599761471197003e-03,-1.000150900080964403e-03,-5.000000082216551789e+00
4.057471013032947979e-03,-9.966104685875624026e-04,-5.000000082238354793e+00
4.058339174654020630e-03,-9.930692781319194751e-04,-5.000000082257977319e+00
4.059204245673274543e-03,-9.895273314108078960e-04,-5.000000082275636970e+00
4.060066225431918988e-03,-9.859846311215754357e-04,-5.000000082291530923e+00
4.060925113273517253e-03,-9.824411799621436247e-04,-5.000000082305835925e+00
4.061780908543989252e-03,-9.788969806310060182e-04,-5.000000082318710071e+00
4.062633610591610649e-03,-9.753520358272251608e-04,-5.000000082330296358e+00
4.063483218767009394e-03,-9.718063482504322613e-04,-5.000000082340724461e+00
4.064329732423173532e-03,-9.682599206008228555e-04,-5.000000082350109842e+00
4.065173150915444254e-03,-9.647127555791568066e-04,-5.000000082358556419e+00
4.066013473601523716e-03,-9.611648558867555946e-04,-5.000000082366159226e+00
4.066850699841467222e-03,-9.576162242254992801e-04,-5.000000082373000865e+00
4.067684828997691904e-03,-9.540668632978259629e-04,-5.000000082379158606e+00
4.068515860434971515e-03,-9.505167758067290711e-04,-5.000000082384700839e+00
4.069343793520439033e-03,-9.469659644557548673e-04,-5.000000082389688849e+00
4.070168627623587526e-03,-9.434144319490010396e-04,-5.000000082394176815e+00
4.070990362116270155e-03,-9.398621809911144242e-04,-5.000000082398217138e+00
4.071808996372699302e-03,-9.363092142872890544e-04,-5.000000082401853341e+00
4.072624529769451780e-03,-9.327555345432641002e-04,-5.000000082405125390e+00
4.073436961685460156e-03,-9.292011444653213749e-04,-5.000000082408070590e+00
4.074246291502023158e-03,-9.256460467602837085e-04,-5.000000082410721802e+00
4.075052518602803077e-03,-9.220902441355127797e-04,-5.000000082413107449e+00
4.075855642373819691e-03,-9.185337392989072723e-04,-5.000000082415254177e+00
4.076655662203461546e-03,-9.149765349589007073e-04,-5.000000082417185965e+00
4.077452577482477275e-03,-9.114186338244586235e-04,-5.000000082418925018e+00
4.078246387603981678e-03,-9.078600386050778188e-04,-5.000000082420489989e+00
4.079037091963453980e-03,-9.043007520107839651e-04,-5.000000082421898639e+00
4.079824689958737836e-03,-9.007407767521280299e-04,-5.000000082423166070e+00
4.080609180990043931e-03,-8.971801155401864939e-04,-5.000000082424307379e+00
4.081390564459946510e-03,-8.936187710865579892e-04,-5.000000082425335002e+00
4.082168839773391185e-03,-8.900567461033610231e-04,-5.000000082426258707e+00
4.082944006337684527e-03,-8.864940433032328935e-04,-5.000000082427090042e+00
4.083716063562504474e-03,-8.829306653993264364e-04,-5.000000082427839665e+00
4.084485010859895994e-03,-8.793666151053093757e-04,-5.000000082428512904e+00
4.085250847644272820e-03,-8.758018951353608531e-04,-5.000000082429119530e+00
4.086013573332414849e-03,-8.722365082041704529e-04,-5.000000082429664872e+00
4.086773187343475944e-03,-8.686704570269354912e-04,-5.000000082430156034e+00
4.087529689098974399e-03,-8.651037443193589560e-04,-5.000000082430598347e+00
4.088283078022803343e-03,-8.615363727976478809e-04,-5.000000082430996251e+00
4.089033353541223804e-03,-8.579683451785107429e-04,-5.000000082431354187e+00
4.089780515082867308e-03,-8.543996641791558365e-04,-5.000000082431675708e+00
4.090524562078738484e-03,-8.508303325172891047e-04,-5.000000082431966142e+00
4.091265493962213326e-03,-8.472603529111119710e-04,-5.000000082432227266e+00
4.092003310169040065e-03,-8.436897280793190625e-04,-5.000000082432462634e+00
4.092738010137339164e-03,-8.401184607410964750e-04,-5.000000082432674020e+00
4.093469593307604189e-03,-8.365465536161198219e-04,-5.000000082432864090e+00
4.094198059122704410e-03,-8.329740094245518481e-04,-5.000000082433034621e+00
4.094923407027880463e-03,-8.294008308870401544e-04,-5.000000082433189164e+00
4.095645636470746954e-03,-8.258270207247158951e-04,-5.000000082433328608e+00
4.096364746901297663e-03,-8.222525816591908518e-04,-5.000000082433452953e+00
4.097080737771895999e-03,-8.186775164125556980e-04,-5.000000082433564863e+00
4.097793608537285415e-03,-8.151018277073782646e-04,-5.000000082433666115e+00
4.098503358654583331e-03,-8.115255182667012630e-04,-5.000000082433757598e+00
4.099209987583283740e-03,-8.079485908140395748e-04,-5.000000082433839310e+00
4.099913494785258072e-03,-8.043710480733794925e-04,-5.000000082433913917e+00
4.100613879724755197e-03,-8.007928927691750336e-04,-5.000000082433979642e+00
4.101311141868402288e-03,-7.972141276263472898e-04,-5.000000082434039150e+00
4.102005280685202225e-03,-7.936347553702814998e-04,-5.000000082434093329e+00
4.102696295646539662e-03,-7.900547787268256397e-04,-5.000000082434141291e+00
4.103384186226176691e-03,-7.864742004222872790e-04,-5.000000082434185700e+00
4.104068951900252844e-03,-7.828930231834330383e-04,-5.000000082434224780e+00
4.104750592147291162e-03,-7.793112497374845779e-04,-5.000000082434259419e+00
4.105429106448191257e-03,-7.757288828121185979e-04,-5.000000082434291393e+00
4.106104494286237118e-03,-7.721459251354632599e-04,-5.000000082434319815e+00
4.106776755147089307e-03,-7.685623794360967780e-04,-5.000000082434345572e+00
4.107445888518794497e-03,-7.649782484430448165e-04,-5.000000082434368665e+00
4.108111893891775931e-03,-7.613935348857794059e-04,-5.000000082434389093e+00
4.108774770758842100e-03,-7.578082414942154729e-04,-5.000000082434407744e+00
4.109434518615185002e-03,-7.542223709987101905e-04,-5.000000082434424620e+00
4.110091136958376676e-03,-7.506359261300598338e-04,-5.000000082434439719e+00
4.110744625288374407e-03,-7.470489096194983698e-04,-5.000000082434453041e+00
4.111394983107517255e-03,-7.434613241986945311e-04,-5.000000082434466364e+00
4.112042209920530392e-03,-7.398731725997510561e-04,-5.000000082434477022e+00
4.112686305234521632e-03,-7.362844575552012199e-04,-5.000000082434487680e+00
4.113327268558984902e-03,-7.326951817980078586e-04,-5.000000082434496562e+00
4.113965099405799374e-03,-7.291053480615603336e-04,-5.000000082434504556e+00
4.114599797289227728e-03,-7.255149590796733383e-04,-5.000000082434511661e+00
4.115231361725921362e-03,-7.219240175865841887e-04,-5.000000082434517878e+00
4.115859792234915181e-03,-7.183325263169511960e-04,-5.000000082434523208e+00
4.116485088337633672e-03,-7.147404880058511739e-04,-5.000000082434528537e+00
4.117107249557884832e-03,-7.111479053887773778e-04,-5.000000082434533866e+00
4.117726275421866242e-03,-7.075547812016379874e-04,-5.000000082434537418e+00
4.118342165458163326e-03,-7.039611181807533960e-04,-5.000000082434541859e+00
4.118954919197749358e-03,-7.003669190628540424e-04,-5.000000082434544524e+00
4.119564536173984590e-03,-6.967721865850791093e-04,-5.000000082434548077e+00
4.120171015922620590e-03,-6.931769234849737048e-04,-5.000000082434551629e+00
4.120774357981795907e-03,-6.895811325004870193e-04,-5.000000082434553406e+00
4.121374561892038671e-03,-6.859848163699704821e-04,-5.000000082434556070e+00
4.121971627196268327e-03,-6.823879778321750508e-04,-5.000000082434558735e+00
4.122565553439793903e-03,-6.787906196262498025e-04,-5.000000082434559623e+00
4.123156340170312274e-03,-6.751927444917396560e-04,-5.000000082434561399e+00
4.123743986937917702e-03,-6.715943551685828791e-04,-5.000000082434563176e+00
4.124328493295088827e-03,-6.679954543971095698e-04,-5.000000082434564952e+00
4.124909858796698206e-03,-6.643960449180391636e-04,-5.000000082434566728e+00
4.125488083000013184e-03,-6.607961294724785896e-04,-5.000000082434566728e+00
4.126063165464689819e-03,-6.571957108019199937e-04,-5.000000082434567616e+00
4.126635105752776353e-03,-6.535947916482388962e-04,-5.000000082434568505e+00
4.127203903428717548e-03,-6.499933747536918056e-04,-5.000000082434569393e+00
4.127769558059347747e-03,-6.463914628609143762e-04,-5.000000082434570281e+00
4.128332069213896949e-03,-6.427890587129192392e-04,-5.000000082434571169e+00
4.128891436463988200e-03,-6.391861650530938346e-04,-5.000000082434572057e+00
4.129447659383639335e-03,-6.355827846251983510e-04,-5.000000082434572946e+00
4.130000737549261239e-03,-6.319789201733639911e-04,-5.000000082434573834e+00
4.130550670539663051e-03,-6.283745744420898274e-04,-5.000000082434573834e+00
4.131097457936044361e-03,-6.247697501762425852e-04,-5.000000082434573834e+00
4.131641099322004747e-03,-6.211644501210519809e-04,-5.000000082434573834e+00
4.132181594283536839e-03,-6.175586770221115889e-04,-5.000000082434573834e+00
4.132718942409030656e-03,-6.139524336253739632e-04,-5.000000082434573834e+00
4.133253143289271868e-03,-6.103457226771505286e-04,-5.000000082434573834e+00
4.133784196517441799e-03,-6.067385469241085450e-04,-5.000000082434573834e+00
4.134312101689124365e-03,-6.031309091132692644e-04,-5.000000082434573834e+00
4.134836858402292196e-03,-5.995228119920059792e-04,-5.000000082434573834e+00
4.135358466257323118e-03,-5.959142583080410949e-04,-5.000000082434573834e+00
4.135876924856988004e-03,-5.923052508094458048e-04,-5.000000082434573834e+00
4.136392233806460324e-03,-5.886957922446359702e-04,-5.000000082434573834e+00
4.136904392713308329e-03,-5.850858853623714696e-04,-5.000000082434573834e+00
4.137413401187501130e-03,-5.814755329117533801e-04,-5.000000082434573834e+00
4.137919258841407828e-03,-5.778647376422221338e-04,-5.000000082434573834e+00
4.138421965289793177e-03,-5.742535023035552416e-04,-5.000000082434573834e+00
4.138921520149827123e-03,-5.706418296458658831e-04,-5.000000082434573834e+00
4.139417923041074400e-03,-5.670297224195995460e-04,-5.000000082434573834e+00
4.139911173585504936e-03,-5.634171833755331586e-04,-5.000000082434573834e+00
4.140401271407486046e-03,-5.598042152647723793e-04,-5.000000082434573834e+00
4.140888216133785903e-03,-5.561908208387495367e-04,-5.000000082434573834e+00
4.141372007393577005e-03,-5.525770028492216776e-04,-5.000000082434573834e+00
4.141852644818429241e-03,-5.489627640482685079e-04,-5.000000082434573834e+00
4.142330128042317691e-03,-5.453481071882898979e-04,-5.000000082434573834e+00
4.142804456701617427e-03,-5.417330350220044737e-04,-5.000000082434573834e+00
4.143275630435106112e-03,-5.381175503024467977e-04,-5.000000082434573834e+00
4.143743648883965736e-03,-5.345016557829659594e-04,-5.000000082434573834e+00
4.144208511691779145e-03,-5.308853542172227566e-04,-5.000000082434573834e+00
4.144670218504532648e-03,-5.272686483591881770e-04,-5.000000082434573834e+00
4.145128768970617744e-03,-5.236515409631411220e-04,-5.000000082434573834e+00
4.145584162740825925e-03,-5.200340347836660210e-04,-5.000000082434573834e+00
4.146036399468357343e-03,-5.164161325756516391e-04,-5.000000082434573834e+00
4.146485478808813879e-03,-5.127978370942873907e-04,-5.000000082434573834e+00
4.146931400420200003e-03,-5.091791510950630139e-04,-5.000000082434573834e+00
4.147374163962929718e-03,-5.055600773337652100e-04,-5.000000082434573834e+00
4.147813769099818748e-03,-5.019406185664760170e-04,-5.000000082434573834e+00
4.148250215496086281e-03,-4.983207775495708579e-04,-5.000000082434573834e+00
4.148683502819361900e-03,-4.947005570397160473e-04,-5.000000082434573834e+00
4.149113630739677781e-03,-4.910799597938669478e-04,-5.000000082434573834e+00
4.149540598929472163e-03,-4.874589885692660191e-04,-5.000000082434573834e+00
4.149964407063591078e-03,-4.838376461234402152e-04,-5.000000082434573834e+00
4.150385054819286622e-03,-4.802159352141994672e-04,-5.000000082434573834e+00
4.150802541876215217e-03,-4.765938585996340265e-04,-5.000000082434573834e+00
4.151216867916443683e-03,-4.729714190381129470e-04,-5.000000082434573834e+00
4.151628032624444901e-03,-4.693486192882814832e-04,-5.000000082434573834e+00
4.152036035687098683e-03,-4.657254621090592471e-04,-5.000000082434573834e+00
4.152440876793693503e-03,-4.621019502596379852e-04,-5.000000082434573834e+00
4.152842555635923895e-03,-4.584780864994796815e-04,-5.000000082434573834e+00
4.153241071907895661e-03,-4.548538735883141722e-04,-5.000000082434573834e+00
4.153636425306119796e-03,-4.512293142861371941e-04,-5.000000082434573834e+00
4.154028615529517694e-03,-4.476044113532084870e-04,-5.000000082434573834e+00
4.154417642279421147e-03,-4.439791675500491378e-04,-5.000000082434573834e+00
4.154803505259566272e-03,-4.403535856374402252e-04,-5.000000082434573834e+00
4.155186204176104792e-03,-4.367276683764198921e-04,-5.000000082434573834e+00
4.155565738737594488e-03,-4.331014185282819362e-04,-5.000000082434573834e+00
4.155942108655000938e-03,-4.294748388545733707e-04,-5.000000082434573834e+00
4.156315313641703590e-03,-4.258479321170924184e-04,-5.000000082434573834e+00
4.156685353413490554e-03,-4.222207010778862351e-04,-5.000000082434573834e+00
4.157052227688560336e-03,-4.185931484992491203e-04,-5.000000082434573834e+00
4.157415936187521845e-03,-4.149652771437201864e-04,-5.000000082434573834e+00
4.157776478633396118e-03,-4.113370897740811901e-04,-5.000000082434573834e+00
4.158133854751614594e-03,-4.077085891533547440e-04,-5.000000082434573834e+00
4.158488064270017374e-03,-4.040797780448018221e-04,-5.000000082434573834e+00
4.158839106918861897e-03,-4.004506592119200258e-04,-5.000000082434573834e+00
4.159186982430811662e-03,-3.968212354184411442e-04,-5.000000082434573834e+00
4.159531690540944904e-03,-3.931915094283293648e-04,-5.000000082434573834e+00
4.159873230986750256e-03,-3.895614840057788348e-04,-5.000000082434573834e+00
4.160211603508132822e-03,-3.859311619152119258e-04,-5.000000082434573834e+00
4.160546807847405500e-03,-3.823005459212766859e-04,-5.000000082434573834e+00
4.160878843749294190e-03,-3.786696387888452680e-04,-5.000000082434573834e+00
