gyro_bias_x (deg/s),gyro_bias_y (deg/s),gyro_bias_z (deg/s)
-1.165464037804263145e-03,-7.992552647731850091e-02,6.651290731924062655e-06
-1.145484094912651088e-03,-7.998282111751396639e-02,7.855766355055790096e-06
-1.150278698687446461e-03,-8.004012177650077220e-02,7.589422575782125624e-06
-1.158996636596747133e-03,-8.009741263339967277e-02,7.090469181593862459e-06
-1.163983494646852069e-03,-8.015471041089036741e-02,6.859545762701163620e-06
-1.163056683268036970e-03,-8.021201625300797278e-02,6.970177273064345516e-06
-1.159021345935171013e-03,-8.026932355984646439e-02,7.250018463540391557e-06
-1.188498452010835300e-03,-8.032651764528556115e-02,5.530312802618400835e-06
-1.171309575208483644e-03,-8.038382910617664079e-02,6.637121400282249238e-06
-1.163541069222952381e-03,-8.044114435960721121e-02,7.231077164902341511e-06
-1.192475427412433920e-03,-8.049834568473224206e-02,5.688760352594618638e-06
-1.197985186992065430e-03,-8.055564801301615119e-02,5.631622407082275773e-06
-1.222325541627896847e-03,-8.061286531534483935e-02,4.555327089940898323e-06
-1.227248053150889516e-03,-8.067016785930720968e-02,4.727320596837238070e-06
-5.601081083010701553e-03,-6.507980401131294723e-01,1.592593704159807127e-04
-1.022352388366796518e-02,-1.166772393335135272e+00,2.756722705508149593e-04
-1.176807289478568226e-02,-1.634031032193210775e+00,5.584293441174817321e-04
-1.547057170707129628e-02,-2.057414396896480202e+00,6.962307358903162876e-04
-2.457310061312707739e-02,-2.441248436463695271e+00,5.075814028851134046e-04
-2.532181222543240795e-02,-2.789650653463358054e+00,7.985076448711529544e-04
-3.073232097483558772e-02,-3.106033839295867960e+00,8.104602945225602463e-04
-3.411354275911224893e-02,-3.393661561417627315e+00,9.305416879631825226e-04
-4.082415233065592175e-02,-3.655340788154283427e+00,8.612896524064832205e-04
-4.496599491282837063e-02,-3.893746269196080245e+00,9.306071738427819286e-04
-4.614102283477224814e-02,-4.111205150613409742e+00,1.158596330133469842e-03
-5.275600936131055740e-02,-4.309705830520180747e+00,1.088743447927984290e-03
-4.413924856623240717e-02,-4.491308382297821034e+00,1.837938806244264174e-03
-6.175980654951559318e-02,-4.657224892613850642e+00,1.181141708567165797e-03
-6.327945730122036538e-02,-4.809772439237223196e+00,1.377403587330298463e-03
-7.246922616533157946e-02,-4.920391689665989610e+00,1.139444266702857589e-03
-6.829129840348817371e-02,-4.984624637579787354e+00,1.541949195543780744e-03
-7.066606916648261738e-02,-5.015401522352666674e+00,1.579190037472304837e-03
-7.648612247821252874e-02,-5.019578772922729470e+00,1.423608631830999231e-03
-7.584044757891550415e-02,-5.009629586745993457e+00,1.570665548184890228e-03
-7.851877550523297944e-02,-4.987178376743821140e+00,1.547965464242622748e-03
-7.814977293783417767e-02,-4.950283554917968232e+00,1.653083281378475928e-03
-8.191672332273274015e-02,-4.886809274656579660e+00,1.537393114881518107e-03
-8.067112171265539144e-02,-4.817661199588877174e+00,1.639963994074937524e-03
-8.017724246533577959e-02,-4.750434791354486208e+00,1.712953878292452787e-03
-9.065320559578797510e-02,-4.675081079753501179e+00,1.300633303511417429e-03
-1.024749474737871729e-01,-4.602843244394691169e+00,8.425943749690309806e-04
-1.111987723737052486e-01,-4.523860054035792722e+00,5.085080090796167962e-04
-1.118435964626644658e-01,-4.441421161287958164e+00,5.011350176874455756e-04
-1.143570501670387041e-01,-4.352337284498184466e+00,4.071450880026447009e-04
-1.034514014825124034e-01,-4.256178459359841959e+00,8.241963796052582730e-04
-1.101953995371859757e-01,-4.169605457786325076e+00,5.710407816106041279e-04
-1.078198958130892476e-01,-4.081316030095001324e+00,6.587468852160685085e-04
-1.127099547567157883e-01,-3.993623532588374658e+00,4.727573235804376998e-04
-1.192464543774326563e-01,-3.912202015062305360e+00,2.378433838780003571e-04
-1.207825651033209990e-01,-3.824678709293196643e+00,1.716297717191333323e-04
-1.258172254900378206e-01,-3.732375185315187416e+00,-2.626386338487163541e-05
-1.197275360646711806e-01,-3.660442987837914774e+00,1.870530911856478043e-04
-1.252957167553949425e-01,-3.598566633868578002e+00,2.009352396647428920e-05
-1.120954252287968134e-01,-3.525981727086250572e+00,4.498843341726306523e-04
-1.157032350768675832e-01,-3.464222345982578499e+00,3.448523423075674208e-04
-1.146892100991315361e-01,-3.406668004584082254e+00,3.907102899990989040e-04
-1.114193389008635293e-01,-3.349923770739024143e+00,5.040439202743993543e-04
-1.117930268204297001e-01,-3.286201675254362353e+00,4.888932397339230441e-04
-1.060260229074635463e-01,-3.232609344317776578e+00,6.706670391848977390e-04
-1.089580091666967343e-01,-3.163198102950188773e+00,5.646020910252864695e-04
-1.082562580183188405e-01,-3.099634717476666967e+00,5.702039382373215231e-04
-1.086504276443708422e-01,-3.043236555080279793e+00,5.538064013003461466e-04
-1.243326984670069246e-01,-2.989092579817176798e+00,1.174277801884266527e-04
-1.265257584735414165e-01,-2.936814841067490356e+00,5.462264160151640877e-05
-1.317684534602704127e-01,-2.894110845950998101e+00,-7.351397413405282683e-05
-1.407568260580246144e-01,-2.856647423949690179e+00,-2.910280727268642234e-04
-1.430257605284097344e-01,-2.809052671571619531e+00,-3.523100696956122302e-04
-1.376677608193036251e-01,-2.767686612587975770e+00,-2.130936621707838364e-04
-1.335518564221290505e-01,-2.736042446621477886e+00,-9.286021934596522124e-05
-1.403738302005105576e-01,-2.705865307893150717e+00,-2.379164586094225904e-04
-1.383032241681319274e-01,-2.671875625799838616e+00,-1.788595706889582109e-04
-1.286189831560189678e-01,-2.627685043643392948e+00,3.566828483977019021e-05
-1.287451894592968882e-01,-2.597249669112452697e+00,4.473351331690685718e-05
-1.344938774196703379e-01,-2.565566750742559243e+00,-7.505315095203368388e-05
-1.394509169179367347e-01,-2.529129004805429126e+00,-1.847903934322991612e-04
-1.380478462859033306e-01,-2.486011125754231887e+00,-1.700962191091059733e-04
-1.471261939632007854e-01,-2.457926372853848740e+00,-3.508806167150393084e-04
-1.447519124175249694e-01,-2.430101111341859799e+00,-2.950317702104469225e-04
-1.393018261782225098e-01,-2.409388249471445587e+00,-1.684906170189722191e-04
-1.472625247714920427e-01,-2.375839381047980314e+00,-3.298290560745588580e-04
-1.495784617545912187e-01,-2.354787107129843626e+00,-3.592847694829026054e-04
-1.602669300315756329e-01,-2.330455237758839004e+00,-5.516911855506791921e-04
-1.563101124129083752e-01,-2.303518938833190255e+00,-4.757562455433972772e-04
-1.430856724452534423e-01,-2.281372750139221139e+00,-2.280295858318579947e-04
-1.385327562370918808e-01,-2.251418560612260755e+00,-1.527919374547938812e-04
-1.315266186626173894e-01,-2.226687974365612721e+00,-2.981525808819655423e-05
-1.196786400823310476e-01,-2.199395442084365104e+00,1.665497786600068821e-04
-1.187437542364720988e-01,-2.169877948906578702e+00,1.743469822163106462e-04
-1.214635167567460622e-01,-2.149479402762100921e+00,1.367243563631848795e-04
-1.176943565209811055e-01,-2.128375446945876881e+00,1.990711215555897231e-04
-1.142484036135024555e-01,-2.105041703400071018e+00,2.503551411786202920e-04
-1.040910640480133403e-01,-2.084961316632893080e+00,4.043476690764105370e-04
-9.935601528319069897e-02,-2.071324652549767276e+00,4.842416545124447313e-04
-1.033743449793931429e-01,-2.049734878081873823e+00,4.240959574891676347e-04
-1.041652974081871824e-01,-2.024049995986977546e+00,4.023781668856401292e-04
-1.158803896290383217e-01,-2.006526473339616423e+00,2.459900839608087589e-04
-1.157996663242673030e-01,-1.974536202746425495e+00,2.246727767248201291e-04
-1.138998032621740542e-01,-1.966194589645464008e+00,2.631665395894020303e-04
-1.110921919861445201e-01,-1.955335523839238032e+00,3.080744066135956364e-04
-1.106387758289840706e-01,-1.937066006322850642e+00,3.107176349454112579e-04
-1.183143177517616829e-01,-1.911277435937529745e+00,2.059327726587429014e-04
-1.304044217762931890e-01,-1.898272349535784498e+00,7.315065555213449749e-05
-1.246590525504027297e-01,-1.880304543449504262e+00,1.337481508964168293e-04
-1.311871588776507280e-01,-1.872499047256915183e+00,7.625327008405653609e-05
-1.300312743465529830e-01,-1.856698974442603900e+00,8.808849211243455722e-05
-1.354834946116542926e-01,-1.830678643630058389e+00,1.710897532938995765e-05
-1.290652849123188617e-01,-1.813307606166086439e+00,7.657174745783639803e-05
-1.222570962271902345e-01,-1.797774848141888926e+00,1.405737375709790755e-04
-1.283568146792241904e-01,-1.782082219636689668e+00,8.411436447995618683e-05
-1.335149726009847437e-01,-1.754707402551341833e+00,2.041037074834914152e-05
-1.313664735967817465e-01,-1.743929976810875582e+00,4.474032346410202897e-05
-1.305435189936339779e-01,-1.725534012982034016e+00,4.648105207394020283e-05
-1.272931115125468804e-01,-1.718606999819260572e+00,8.309623155307118325e-05
-1.278599113019015521e-01,-1.705179265531165722e+00,8.043806931842204661e-05
-1.284907421827375940e-01,-1.695112496249566281e+00,8.192649812955674223e-05
-1.199844441480710372e-01,-1.684479521112595801e+00,1.463746957521878554e-04
-1.225204606513159572e-01,-1.669419559634098604e+00,1.278090966998836103e-04
-1.330457842140273794e-01,-1.642601471024228488e+00,4.263489221977483323e-05
-1.282167466465754246e-01,-1.621908358768117342e+00,6.274388385601353032e-05
-1.316787689759361946e-01,-1.610046499034782919e+00,4.472349221291278788e-05
-1.318858917306419687e-01,-1.590706171122096446e+00,3.625973886143255318e-05
-1.412634772173333164e-01,-1.587881171660952440e+00,9.769463738346051690e-07
-1.338089458971548629e-01,-1.582929621180659163e+00,4.969256540933804009e-05
-1.401228518210670126e-01,-1.561984203894176471e+00,1.138327106046245752e-05
-1.397379717932925314e-01,-1.547480585590699009e+00,1.279094111383979522e-05
-1.306515994784361867e-01,-1.534984818351933900e+00,5.312122749292751963e-05
-1.172932566743226240e-01,-1.523337868516877247e+00,1.085005713994125214e-04
-1.154838148143235571e-01,-1.510418126105883552e+00,1.163799690322469464e-04
-1.126700983083661761e-01,-1.494668049762654549e+00,1.236604829497578407e-04
-1.293844393490628242e-01,-1.464741926396585736e+00,5.308853970254690571e-05
-1.276470821232431885e-01,-1.442154057328278727e+00,4.806586375377316505e-05
-1.313088431088839658e-01,-1.424255474214704220e+00,3.402425790151790235e-05
-1.303089680332385758e-01,-1.414131307723458519e+00,4.057411263971098233e-05
-1.323665336144218829e-01,-1.405652408257784147e+00,4.229599337443791805e-05
-1.229124858028026457e-01,-1.397210557983028290e+00,6.605868052187106995e-05
-1.277711366965778583e-01,-1.378339052881024651e+00,5.364813041623391570e-05
-1.364527104822652603e-01,-1.366219760574800990e+00,4.437502896768262393e-05
-1.358714640721364053e-01,-1.347173739146252380e+00,4.102357737582856118e-05
-1.366537778289483307e-01,-1.334779643911071290e+00,4.325948282855674517e-05
-1.264558052826822432e-01,-1.314044595079808309e+00,4.522690314588903864e-05
-1.307422237262937659e-01,-1.293047870007001166e+00,3.876723266068468035e-05
-1.244128196215111698e-01,-1.276268077532374479e+00,3.963185735876692192e-05
-1.221169084422519258e-01,-1.272461313744938538e+00,5.080066342919308697e-05
-1.284340505519204756e-01,-1.243678203481051625e+00,4.216901972283151103e-05
-1.126301265132591406e-01,-1.227792902988380952e+00,3.578890266651541088e-05
-1.121440432037258544e-01,-1.211169803801069422e+00,3.592457098754386441e-05
-9.764195637432226960e-02,-1.200326272865800403e+00,2.793969473564999147e-05
-9.861540426641747514e-02,-1.186807541998582849e+00,3.161707003575025594e-05
-1.026923285469786978e-01,-1.167555427779627619e+00,3.497431762486380278e-05
-1.136999258076410724e-01,-1.166277982779607036e+00,6.308461965811944759e-05
-1.067500282647860094e-01,-1.162613117080657954e+00,6.073030508770624060e-05
-1.136602154345129345e-01,-1.155112745951223818e+00,8.099055238151163418e-05
-1.075499573856231322e-01,-1.141878351976556294e+00,7.100282202132130068e-05
-1.001200883800841546e-01,-1.118506604033807639e+00,5.024822701391082038e-05
-9.111218601702508746e-02,-1.100821426287514671e+00,2.788082408110654017e-05
-9.588114242867759596e-02,-1.093565396521548827e+00,4.756357692659308583e-05
-1.022747115347764635e-01,-1.073005828495607439e+00,6.478071368622842822e-05
-9.819016281756320907e-02,-1.072069755363346255e+00,6.251348607043915023e-05
-1.057029764877451400e-01,-1.059521661475503196e+00,9.098877360120577625e-05
-9.807417781195762463e-02,-1.049529028711837952e+00,6.977591334823055838e-05
-9.587820085979534279e-02,-1.036413247381985370e+00,6.545385591410095890e-05
-8.956037414915099526e-02,-1.020265424616135785e+00,4.357666925559337183e-05
-8.122078701960482039e-02,-9.950223690884631988e-01,7.947638177808797707e-06
-8.353195223152300175e-02,-9.793826272328350901e-01,2.015753467913047254e-05
-1.003888027277512751e-01,-9.566261425270277119e-01,9.336083795032819863e-05
-9.439903249424187737e-02,-9.414573512779764730e-01,6.940783531941077677e-05
-9.547619145991306788e-02,-9.246828189064039139e-01,7.765038775832386656e-05
-7.995013433936144776e-02,-9.050106169991427585e-01,4.340978701509561631e-06
-8.484022233807508862e-02,-9.006430959781751566e-01,3.677476949462001830e-05
-8.556030106113085565e-02,-8.887157841405610714e-01,4.573590422222240857e-05
-8.192877145148554086e-02,-8.908814546592803696e-01,3.645933186146387792e-05
-8.303596164732374163e-02,-8.774770446187848405e-01,4.766633543533624622e-05
-8.845802792664936298e-02,-8.739210489115115665e-01,8.647799859472296298e-05
-9.281728298400512833e-02,-8.667788215561100795e-01,1.191198010438939455e-04
-9.365293611778567617e-02,-8.509872208662644377e-01,1.295167107226007379e-04
-9.258956632419933219e-02,-8.298734383917855117e-01,1.276205604756802724e-04
-9.472318662076732732e-02,-8.185341090401533348e-01,1.480856826440901295e-04
-8.546150023226591064e-02,-8.023837571409024871e-01,9.523572183629427478e-05
-9.049290956398158003e-02,-7.976859237079368947e-01,1.366964782360748261e-04
-8.120079562775611715e-02,-7.903329283466278277e-01,8.313953129450623789e-05
-6.168966942880182297e-02,-7.728402766142257185e-01,-4.266717344778452644e-05
-5.453517754168418080e-02,-7.736435425544165856e-01,-8.298430661815519953e-05
-6.085559751094971742e-02,-7.526083194301157464e-01,-3.232945494811256376e-05
-7.217032707438866823e-02,-7.472600563109462746e-01,5.705851523032434214e-05
-6.635115235515934295e-02,-7.372295553894124831e-01,2.211020779141664161e-05
-5.879002960688107376e-02,-7.239801193239634447e-01,-2.672937275096894374e-05
-5.141534313522391070e-02,-7.202168252659630898e-01,-7.445842901135649378e-05
-6.805730241493257449e-02,-7.187829748244743966e-01,6.196412075818607569e-05
-6.764256218022779432e-02,-7.085835478091359052e-01,6.685224256952301044e-05
-6.019239885034039644e-02,-7.040177612846137967e-01,1.546535024009904706e-05
-5.895153677053648067e-02,-6.849298320022577657e-01,1.383995216285402897e-05
-6.117075158798120083e-02,-6.752484863945557025e-01,3.993394320235610156e-05
-6.540270167599482320e-02,-6.714493379049447652e-01,8.270496518337967123e-05
-6.424941998241869012e-02,-6.583741509790149715e-01,8.120262449547152920e-05
-6.895803182769433270e-02,-6.486553512493392626e-01,1.294658175495126207e-04
-6.105220412401000940e-02,-6.401906980244521650e-01,6.930882540131543305e-05
-6.340207617806760398e-02,-6.267839264382706332e-01,9.903652195585480413e-05
-6.078591197062365586e-02,-6.147866093003502286e-01,8.521427451563324857e-05
-6.070117206028721041e-02,-5.942419819523008240e-01,9.526323301560205199e-05
-6.227224092164691804e-02,-5.811951979182664596e-01,1.193270376530341782e-04
-7.021534894506266389e-02,-5.764674332863398698e-01,2.011054681617930576e-04
-6.129776709783250205e-02,-5.650894575199375547e-01,1.284202860718167822e-04
-5.875290219855533458e-02,-5.572028380340537934e-01,1.141478580197655243e-04
-5.070560342579203544e-02,-5.479831801561797500e-01,4.796098147102814246e-05
-5.139939992890825426e-02,-5.397829664252913329e-01,6.458981943239590795e-05
-5.088211678801763532e-02,-5.360163361999034093e-01,6.851354618910098610e-05
-4.599687125961419293e-02,-5.378575836220165218e-01,2.790464295140129974e-05
-5.487974884139396048e-02,-5.295275775384478134e-01,1.255037989848152471e-04
-4.967652969179085082e-02,-5.146679398332708599e-01,8.604165607567112442e-05
-5.249648439275112627e-02,-5.087426460242772119e-01,1.240801186833828825e-04
-4.949284810963604925e-02,-4.941278848884029795e-01,1.065251027502920673e-04
-6.640997409979516874e-02,-4.830550346518752702e-01,2.916263127119418067e-04
-5.771119318005681065e-02,-4.690819854577812364e-01,2.159263304654428987e-04
-5.151709571855270231e-02,-4.723408061726168117e-01,1.589428653741390980e-04
-4.743232468787036971e-02,-4.658587773707524859e-01,1.273841997855486177e-04
-3.865862882654087090e-02,-4.535011412922859142e-01,4.893253719643994484e-05
-4.365580238939693186e-02,-4.438435315650058333e-01,1.148677404150377220e-04
-5.028509051568026689e-02,-4.388797768984002423e-01,1.965360532938193665e-04
-4.537024339562068659e-02,-4.392855893744093132e-01,1.518870320621202837e-04
-4.860192184952376315e-02,-4.343604259691294933e-01,1.982437258297622528e-04
-5.742972413557308198e-02,-4.367838099012299469e-01,3.023220820547846215e-04
