mag_x (uT),mag_y (uT),mag_z (uT)
-2.174597228813431204e+00,-2.757115129039836532e+01,-1.639820402074565564e+01
-2.176407279630772518e+00,-2.757084371521787247e+01,-1.639696242443556784e+01
-2.176908558063647803e+00,-2.757029125599000352e+01,-1.639736148784841063e+01
-2.176759691634355232e+00,-2.756917842208008196e+01,-1.639705136193676793e+01
-2.176855769803139218e+00,-2.756944846290089401e+01,-1.639888391834371717e+01
-2.177338981068778434e+00,-2.757041945064931454e+01,-1.639647999353514862e+01
-2.177723954492900571e+00,-2.757105499824520933e+01,-1.639739524013339533e+01
-2.177969572247330010e+00,-2.756944334874809499e+01,-1.639674657272950853e+01
-2.174291468672309158e+00,-2.756954321399502561e+01,-1.639707414760461290e+01
-2.177226786528962510e+00,-2.756787052769663404e+01,-1.639731272231095360e+01
-2.176988470865477865e+00,-2.756984172959813506e+01,-1.639679640262930249e+01
-2.176218734753473161e+00,-2.756995574391899595e+01,-1.639642807163133043e+01
-2.174961424240283492e+00,-2.757105887639028552e+01,-1.639764537939477762e+01
-2.176085423676215935e+00,-2.757071881103943412e+01,-1.639602495136135474e+01
-2.176067098183401161e+00,-2.756962153148213801e+01,-1.639655295796057288e+01
-2.176280367090972057e+00,-2.757059024122911950e+01,-1.639821656765249358e+01
-2.178401880260655510e+00,-2.757035618272952249e+01,-1.639799931346368211e+01
-2.175796903613575140e+00,-2.756905509755686268e+01,-1.639702918170270607e+01
-2.176141981682073734e+00,-2.757078255877581796e+01,-1.639830952626569527e+01
-2.176210805629124945e+00,-2.757174579272145465e+01,-1.639695012260474272e+01
-2.176611062699678634e+00,-2.756751188300375688e+01,-1.639827029655457125e+01
-2.176734735643232721e+00,-2.756828791510280041e+01,-1.639450995046381010e+01
-2.176546076150599696e+00,-2.756911172756645811e+01,-1.639830463668676686e+01
-2.175576219069074391e+00,-2.757120704256415067e+01,-1.639873633024639688e+01
-2.176069575248076760e+00,-2.756955602512103098e+01,-1.639754850389952878e+01
-2.176525857751902659e+00,-2.756934060307963108e+01,-1.639790771015223925e+01
-2.178590194919846734e+00,-2.757072984935042825e+01,-1.639760545588631757e+01
-2.176475407371551540e+00,-2.757124979681313448e+01,-1.639889844682988951e+01
-2.175545755891848732e+00,-2.756965958439646158e+01,-1.639854895931751955e+01
-2.178966462595945508e+00,-2.757021308530733705e+01,-1.639800159288595438e+01
-2.177047678823488042e+00,-2.757005042546860452e+01,-1.639731225625388689e+01
-2.177075529781701935e+00,-2.756967841607637837e+01,-1.639879090241690918e+01
-2.177051402619004428e+00,-2.756906444903443543e+01,-1.639665168271872986e+01
-2.176623101069169230e+00,-2.756862629736088266e+01,-1.639803676169429281e+01
-2.177090861754118478e+00,-2.757021889669745818e+01,-1.639803035215124893e+01
-2.176194497655566717e+00,-2.757065362207648462e+01,-1.639732097181335746e+01
-2.175762438540049803e+00,-2.756896514638085804e+01,-1.639698627579331713e+01
-2.176543130867000464e+00,-2.756981805627181714e+01,-1.639989340129491069e+01
-2.176713305327009351e+00,-2.757047083565205980e+01,-1.639841166450850807e+01
-2.175638602794976784e+00,-2.756856175487738980e+01,-1.639707491990950672e+01
-2.177565254211693002e+00,-2.756991050544038302e+01,-1.639577656289370466e+01
-2.175074381143212054e+00,-2.756874227541716849e+01,-1.639773276404652691e+01
-2.178632682521985497e+00,-2.756969184909055670e+01,-1.639580439107045606e+01
-2.176668703621662981e+00,-2.756898990859030718e+01,-1.639744240293643784e+01
-2.176007925897465167e+00,-2.757005678264649973e+01,-1.639674423573437778e+01
-2.178507859375645506e+00,-2.757034136966527527e+01,-1.639743592116005289e+01
-2.176322512028678435e+00,-2.756844100758621607e+01,-1.639671141055348969e+01
-2.176097140670663510e+00,-2.757030077916442679e+01,-1.639685121300763271e+01
-2.174657676632338887e+00,-2.756961732787929265e+01,-1.639830852021241370e+01
-2.176585446321291251e+00,-2.757092519644029593e+01,-1.639977976621957012e+01
-2.176137926375025788e+00,-2.756942952214822284e+01,-1.639813975172474869e+01
-2.176969148320816672e+00,-2.757048049546545343e+01,-1.639832400099752263e+01
-2.176449310358865130e+00,-2.756760305209067852e+01,-1.639758611015853518e+01
-2.176760220438803017e+00,-2.756912511811120936e+01,-1.639480138606885617e+01
-2.176204239947276520e+00,-2.756979754021518758e+01,-1.639866743695541018e+01
-2.176815248323669572e+00,-2.757037384197852603e+01,-1.639584333724918253e+01
-2.175176681102450438e+00,-2.756925113304772168e+01,-1.639716847623913409e+01
-2.176565116263434518e+00,-2.756941876783489320e+01,-1.639686394460362706e+01
-2.176993720766767115e+00,-2.757201208768594469e+01,-1.639877432847320549e+01
-2.176621507549728829e+00,-2.757050010390515382e+01,-1.639550698990537114e+01
-2.177280341108702721e+00,-2.757241107166146321e+01,-1.639761119185239124e+01
-2.176265559660328197e+00,-2.756902428290432283e+01,-1.639837093645502009e+01
-2.177095934727254711e+00,-2.757046855605837266e+01,-1.639836374485067338e+01
-2.176323909105992271e+00,-2.756973048049136565e+01,-1.639763652983748798e+01
-2.175109571329239877e+00,-2.757076588076429502e+01,-1.639696964351682951e+01
-2.174252376052395963e+00,-2.757019742918364358e+01,-1.639688580635366222e+01
-2.175498137521587605e+00,-2.756899478713160789e+01,-1.639912342780216292e+01
-2.178006726966867923e+00,-2.757075570567528544e+01,-1.639567290279357437e+01
-2.177649989115825857e+00,-2.756940900285764329e+01,-1.639853167805178558e+01
-2.175705910659447184e+00,-2.757077678364170481e+01,-1.639620512069392433e+01
-2.176970883771229381e+00,-2.756950726315059086e+01,-1.639905078780466496e+01
-2.176408101761595493e+00,-2.756933948586444671e+01,-1.639842201410385059e+01
-2.177345743622862262e+00,-2.757140364543944955e+01,-1.639745985306779019e+01
-2.174976536093438551e+00,-2.756869960880096215e+01,-1.639758920048892321e+01
-2.175555421924866728e+00,-2.756958993168090899e+01,-1.639713124494333840e+01
-2.175671569831502339e+00,-2.756981152428317827e+01,-1.639834686346279824e+01
-2.175404170396711301e+00,-2.757015154257440059e+01,-1.639773346206239424e+01
-2.175742739622019695e+00,-2.756958421757227740e+01,-1.639751660153657298e+01
-2.177082902007381637e+00,-2.757036714784716480e+01,-1.639789173850487813e+01
-2.177710203891224161e+00,-2.757099757417145014e+01,-1.639717190133702829e+01
-2.177674422498764528e+00,-2.757013977751573464e+01,-1.639822217448484309e+01
-2.176069908195393143e+00,-2.756845936886840320e+01,-1.639651866556999593e+01
-2.176216450616220488e+00,-2.756968469552475653e+01,-1.639998471207333708e+01
-2.177339007192713449e+00,-2.756791338936462310e+01,-1.639747498880064924e+01
-2.175895558554076459e+00,-2.756905021360094210e+01,-1.639749727150665848e+01
-2.177573212432915906e+00,-2.757036959670011456e+01,-1.639724635394307484e+01
-2.177102011229606227e+00,-2.756885465419957271e+01,-1.639842122084425569e+01
-2.177209895792731054e+00,-2.756940672719515817e+01,-1.639716325046772738e+01
-2.176023048001955562e+00,-2.756974178720808766e+01,-1.639474314152116818e+01
-2.175263918207396951e+00,-2.756947237629066194e+01,-1.639724989877095496e+01
-2.176735756703798153e+00,-2.757202244209235431e+01,-1.639965759031936798e+01
-2.176311881314080487e+00,-2.757112017831940420e+01,-1.639826300535550985e+01
-2.177042024027168843e+00,-2.757164681510354498e+01,-1.639730191288362704e+01
-2.177404256709368990e+00,-2.757072368588188027e+01,-1.639928130127042394e+01
-2.178111031139600584e+00,-2.757089154452193824e+01,-1.639659785285310889e+01
-2.176170240873459782e+00,-2.757030442917181290e+01,-1.640060571092692498e+01
-2.176901479767881842e+00,-2.756783332339249526e+01,-1.639907242251328157e+01
-2.176979554107402404e+00,-2.756930949410424603e+01,-1.639905210835861027e+01
-2.176302463238167562e+00,-2.756961353476006238e+01,-1.639719221769938784e+01
-2.177543020105141558e+00,-2.757065401185974807e+01,-1.639832689467787219e+01
-2.177145489914830367e+00,-2.756924196636542490e+01,-1.639670538887742524e+01
-2.177726429946056808e+00,-2.756895295792169520e+01,-1.639681031500402142e+01
-2.176847425156707594e+00,-2.757034872437874995e+01,-1.639751120055560918e+01
-2.176892856872512549e+00,-2.756916695213054425e+01,-1.639784964163262160e+01
-2.176383611506799820e+00,-2.757033017546479314e+01,-1.639852369888643580e+01
-2.175708400051594715e+00,-2.756838765035018568e+01,-1.639786410395356953e+01
-2.178550955714880111e+00,-2.757007382727145739e+01,-1.639778242449228429e+01
-2.177736355633905774e+00,-2.756875031356230821e+01,-1.639753583097044753e+01
-2.175562096658048894e+00,-2.756859047984319488e+01,-1.639799493944280684e+01
-2.178433255058100038e+00,-2.756986754973230447e+01,-1.639697900120603791e+01
-2.176215561575719715e+00,-2.756870527320593567e+01,-1.639622946893501521e+01
-2.176844513767204781e+00,-2.756952572341250374e+01,-1.639707849734649514e+01
-2.175946719227661585e+00,-2.757051001404695256e+01,-1.640004588347818171e+01
-2.176904384293637751e+00,-2.756856414407762301e+01,-1.639670898773626817e+01
-2.174861347157000857e+00,-2.757123117934803957e+01,-1.639676170741633143e+01
-2.176428237694918000e+00,-2.756952465236581773e+01,-1.639933935151999123e+01
-2.176037665103709884e+00,-2.757025361521859708e+01,-1.639555223145229945e+01
-2.174862489913183872e+00,-2.757007954156696883e+01,-1.639746845153420907e+01
-2.176035899821990860e+00,-2.757054839763818066e+01,-1.639690116444837642e+01
-2.176399076616447381e+00,-2.757003974590954698e+01,-1.639839899143946411e+01
-2.175401751244886217e+00,-2.756960770125982307e+01,-1.639693714392698354e+01
-2.175608222352635845e+00,-2.757015291990265737e+01,-1.639680952255831059e+01
-2.178168785399229090e+00,-2.757038335099990434e+01,-1.639631630441291321e+01
-2.176828035395129479e+00,-2.756835427850117881e+01,-1.639692720394499048e+01
-2.176075436157953735e+00,-2.756982704372340010e+01,-1.639889223124415096e+01
-2.176391151911456046e+00,-2.757077236884689242e+01,-1.639729302431521774e+01
-2.175427905065645540e+00,-2.757008758808958859e+01,-1.639733725062727743e+01
-2.176490362071284768e+00,-2.756912489561025481e+01,-1.639654722178709179e+01
-2.177255223875046664e+00,-2.757017543153673600e+01,-1.639748895609683643e+01
-2.175763144454587739e+00,-2.757068987071989596e+01,-1.639689297413867308e+01
-2.176722894161506439e+00,-2.757076787080401914e+01,-1.639645450909996782e+01
-2.176837535767525367e+00,-2.757016168868896244e+01,-1.639855427960108969e+01
-2.176374726716553631e+00,-2.756935226093414215e+01,-1.639688593414737738e+01
-2.177422560249133721e+00,-2.756851406273697336e+01,-1.639741111868457324e+01
-2.179472158410347582e+00,-2.756977043156642893e+01,-1.639866370038978616e+01
-2.175165860037170162e+00,-2.756891185654637866e+01,-1.639727453988429673e+01
-2.176598988128236378e+00,-2.757019991694209082e+01,-1.639581293459175626e+01
-2.175783464387586186e+00,-2.756887184902278776e+01,-1.639721188482765157e+01
-2.174651519869795990e+00,-2.756904731767601646e+01,-1.639729606969397935e+01
-2.176122907627378478e+00,-2.757091328664687779e+01,-1.639741354809430973e+01
-2.177255233433597059e+00,-2.756986472533968779e+01,-1.639705074128548645e+01
-2.175423645709280596e+00,-2.756874776101319569e+01,-1.639807453155258088e+01
-2.175597007015071860e+00,-2.756861217981989753e+01,-1.639727696254482581e+01
-2.175108099582514942e+00,-2.756957566199711351e+01,-1.639752352397901802e+01
-2.177346317938929410e+00,-2.756859335336703154e+01,-1.639676446801298937e+01
-2.177498086043535785e+00,-2.756976363819264719e+01,-1.639638244981520288e+01
-2.175737090095537507e+00,-2.756931221588242664e+01,-1.639754734057120444e+01
-2.175947231621460976e+00,-2.756981300574821958e+01,-1.639567231205429110e+01
-2.175766144601040786e+00,-2.756959909824507093e+01,-1.639620616799246733e+01
-2.176346466717290706e+00,-2.756938916373364989e+01,-1.639838868260722649e+01
-2.177314686796971266e+00,-2.757001795930624510e+01,-1.639794735288564453e+01
-2.174324507372115356e+00,-2.757047993472280822e+01,-1.639670813680153216e+01
-2.175266378440423587e+00,-2.756958948242479934e+01,-1.639794622423961101e+01
-2.176965589696108871e+00,-2.757005121492731803e+01,-1.639830738178163472e+01
-2.175294575951292497e+00,-2.757009792741837373e+01,-1.639891935732632078e+01
-2.176950817658692028e+00,-2.756989485677605245e+01,-1.639805345665702419e+01
-2.175637634161652123e+00,-2.756956998101341227e+01,-1.639874382255471019e+01
-2.176757233824920590e+00,-2.756959722696561954e+01,-1.639633678304268471e+01
-2.178080270746569180e+00,-2.757051978562410355e+01,-1.639574701026079495e+01
-2.175273838529617976e+00,-2.756909506231792761e+01,-1.639743151266166876e+01
-2.177135165590073473e+00,-2.757003798839624054e+01,-1.639653299477798853e+01
-2.175739366854557932e+00,-2.756987068246673900e+01,-1.639863471844076059e+01
-2.176982127221666730e+00,-2.756999707170870906e+01,-1.639848090507979350e+01
-2.175349356154598013e+00,-2.756863553762547880e+01,-1.639505984844672426e+01
-2.174671379352975720e+00,-2.756922183817748007e+01,-1.639723217512637632e+01
-2.177812520896431625e+00,-2.757123571176369126e+01,-1.639651845842186617e+01
-2.176671272173843708e+00,-2.757006909124459781e+01,-1.639868208551280304e+01
-2.175969578870664556e+00,-2.757141408585605902e+01,-1.639845094482330623e+01
-2.176936911749417725e+00,-2.756914847670605440e+01,-1.639855941408246665e+01
-2.176705503094008343e+00,-2.756900441762467935e+01,-1.639723851635545415e+01
-2.175770524418511709e+00,-2.757105249452171947e+01,-1.639727537634637144e+01
-2.175805666563302765e+00,-2.757214346414582096e+01,-1.639829033522173418e+01
-2.177271597866431208e+00,-2.756892212289461241e+01,-1.639823819540058736e+01
-2.176010067248157487e+00,-2.757000392891407614e+01,-1.639844334941009052e+01
-2.173999521962571624e+00,-2.756841360370962235e+01,-1.639968050743370753e+01
-2.178125935846289885e+00,-2.756899119162979162e+01,-1.639866550016251523e+01
-2.176175057004948066e+00,-2.757071797699869364e+01,-1.639680435008575543e+01
-2.176612921071408024e+00,-2.756964098508278127e+01,-1.639574798003305744e+01
-2.175156098618228562e+00,-2.756939909894296292e+01,-1.639745386144093331e+01
-2.176718638747018986e+00,-2.756896850023992585e+01,-1.639626374490193328e+01
-2.175422862542985669e+00,-2.756623558504903571e+01,-1.639715312520162627e+01
-2.174924195994825560e+00,-2.756970555874086770e+01,-1.639828248226563190e+01
-2.176638449185268609e+00,-2.757041449869173988e+01,-1.639705340418512236e+01
-2.176871718807756206e+00,-2.756949964208837045e+01,-1.639677646228747321e+01
-2.176355492966096872e+00,-2.756913416058525712e+01,-1.639822251838313605e+01
-2.175806268622161976e+00,-2.756861607089758692e+01,-1.639946292609544898e+01
-2.177754218157166743e+00,-2.757016001753441614e+01,-1.639905615219002755e+01
-2.176102188023750994e+00,-2.757029106284790387e+01,-1.639693261144626746e+01
-2.176148353276451175e+00,-2.756889601637669429e+01,-1.639678540845493515e+01
-2.177495338759125598e+00,-2.756937703458366329e+01,-1.639716851871664716e+01
-2.176719685232613166e+00,-2.756932006571285498e+01,-1.639719489090517612e+01
-2.176320610688309731e+00,-2.756911640057671775e+01,-1.639859515373172272e+01
-2.177318100067660911e+00,-2.756786383094771153e+01,-1.639856548001708703e+01
-2.178179953125003010e+00,-2.756923317991808275e+01,-1.639731857545819693e+01
-2.174921205250509360e+00,-2.757019745870164584e+01,-1.639874786222382141e+01
-2.178892029602429226e+00,-2.756961608213984505e+01,-1.639601216127213235e+01
-2.176271803349483225e+00,-2.756981814912475670e+01,-1.639605514669029773e+01
-2.177297518976750723e+00,-2.757164497295753591e+01,-1.639771630964097682e+01
-2.175285247411590017e+00,-2.756965443390453885e+01,-1.639657438605298623e+01
-2.175909650966484588e+00,-2.756968503774843882e+01,-1.639644531916446724e+01
-2.175230707249132145e+00,-2.756855671413670095e+01,-1.639749375838928813e+01
-2.176974188679256628e+00,-2.756903396258397620e+01,-1.639725277319809749e+01
-2.177570682149335468e+00,-2.756921031367537367e+01,-1.639761863257782792e+01
-2.176528781437716997e+00,-2.757087478634866429e+01,-1.639870394798745323e+01
-2.176534629595321402e+00,-2.756911806867433867e+01,-1.639790709739900976e+01
-2.175928636145018302e+00,-2.757034176203141485e+01,-1.639823728327808539e+01
-2.176217670647880187e+00,-2.756987944563997317e+01,-1.639768040074076794e+01
-2.176215795939636877e+00,-2.756862980298811294e+01,-1.639723262501766499e+01
-2.174281050323294551e+00,-2.757084263977282390e+01,-1.639897517755381884e+01
-2.176420024530808739e+00,-2.757228199258386070e+01,-1.639699722312600016e+01
-2.176576780757323970e+00,-2.756865840789232891e+01,-1.639794201494733272e+01
-2.175536434167035349e+00,-2.757105133238436778e+01,-1.639988550630664932e+01
-2.176052497835562427e+00,-2.756835691163912472e+01,-1.639806432214668774e+01
-2.178256272792812531e+00,-2.756896384280487666e+01,-1.639701525333616416e+01
-2.176750922916658393e+00,-2.756835719287113307e+01,-1.639884166566103829e+01
-2.175017745896757226e+00,-2.757036521097650450e+01,-1.639808552469463265e+01
-2.176610264047404542e+00,-2.757065262223714441e+01,-1.639617051259347846e+01
-2.175222973149205430e+00,-2.756916608229827403e+01,-1.639674484045904990e+01
-2.176733287562300667e+00,-2.756938188920875277e+01,-1.639806648101217945e+01
