accel_bias_x (m/s^2),accel_bias_y (m/s^2),accel_bias_z (m/s^2)
-2.975560432560463500e-04,-9.999954755272932871e-02,4.415484737737251887e-05
2.945003414117887362e-07,-9.999998102278423451e-02,6.160646124053839069e-05
-9.035658009510198633e-06,-9.999998044524104068e-02,6.188140505570928289e-05
-2.188205534774800972e-04,-9.999974868513564208e-02,4.879011262779361224e-05
1.023334885868000169e-04,-9.999992426812936985e-02,6.836830774371666574e-05
6.512273489351877822e-05,-9.999995681235306078e-02,6.630653758239861168e-05
-2.624346430727793550e-04,-9.999964481662330928e-02,4.652534039896034067e-05
-1.200744534329270725e-04,-9.999991261556512301e-02,5.530827216473533530e-05
7.629991383228054030e-05,-9.999994820574958920e-02,6.735852247368951729e-05
-3.552165659311830965e-04,-9.999936055886185504e-02,4.134017456581215737e-05
9.018252197666519043e-05,-9.999993624433536898e-02,6.795764558623021304e-05
-6.484522160014748627e-05,-9.999996186400433862e-02,5.850038391122540691e-05
-1.974175114233783887e-04,-9.999979237345647809e-02,5.051328320279869144e-05
6.944700697733862977e-05,-9.999995393563575197e-02,6.625695398502163202e-05
-1.314314277143197951e-04,-9.999989887458426985e-02,5.432175188539673454e-05
-6.718812856265923784e-05,-9.999996046097318902e-02,5.825426317857612196e-05
-6.204039616912164642e-05,-9.999996401595219464e-02,5.786015479235793232e-05
1.152194315650838089e-04,-9.999991048861121834e-02,6.802023475177481162e-05
-2.852910085323685134e-04,-9.999958347083819088e-02,4.375727728289662997e-05
-2.497935252841039185e-04,-9.999967747615236269e-02,4.591143901673159318e-05
-4.009689658066404195e-04,-9.999918932432037832e-02,3.685603327389962765e-05
2.209351449682614194e-04,-9.999972828493754184e-02,7.436800641740509016e-05
-1.764142719956328126e-04,-9.999983151266614301e-02,5.074882285872276549e-05
-2.530045279905127802e-04,-9.999966928096634677e-02,4.617798363397989270e-05
-2.028976741687045374e-04,-9.999978169480179535e-02,4.993521602664126617e-05
-1.082801008890236301e-04,-9.999992601021288896e-02,5.543799872188685286e-05
-5.235614095565137814e-05,-9.999996916780544420e-02,5.852582734998187258e-05
-6.295860404935682553e-04,-9.999801518539486178e-02,2.409147478606506090e-05
1.333084454636512416e-04,-9.999988639745355234e-02,7.035165070741955171e-05
-1.106685870709691338e-06,-9.999997997894344293e-02,6.326915645802873647e-05
-6.275064034926280954e-04,-9.999802751578260041e-02,2.699382082013647007e-05
-2.689011124160243442e-04,-9.999962587357995314e-02,5.017305832007075303e-05
-6.065667740482161546e-04,-9.999815516530774495e-02,3.225342863283826606e-05
-3.098335774658431282e-04,-9.999950643751205626e-02,5.210957934800519655e-05
-7.618935149334309966e-04,-9.999709381493149252e-02,2.732836796874939356e-05
-8.772357141964217016e-04,-9.999614950913854328e-02,2.325613366908638809e-05
-4.186256258820834084e-04,-9.999910915183476967e-02,5.405020621609365913e-05
-8.181257540456499805e-04,-9.999664767774123220e-02,3.351811837351252333e-05
-1.816148853036706010e-03,-9.998350446201614838e-02,-2.094845129871319962e-05
-5.144296356671239226e-04,-9.999865929933531017e-02,5.916490016525011744e-05
-1.334461899973927524e-03,-9.999109446325593620e-02,1.547506850229132995e-05
-1.069368857478966966e-03,-9.999427617619788267e-02,3.438378860170891049e-05
-1.700965273621622351e-03,-9.998553248074418254e-02,3.417599091232660352e-06
-1.362938396666871829e-03,-9.999070811432836381e-02,2.626256038073387165e-05
-9.128560653242095589e-04,-9.999581831628762130e-02,5.489134720042973629e-05
-1.873448815511132796e-03,-9.998244917270246446e-02,6.853001403429809480e-06
6.662082642448350538e-04,-9.999767151417995881e-02,1.478454964324863374e-04
-3.743957099305179545e-03,-9.992985400162064658e-02,-8.405030246477140584e-05
-1.235179517074583982e-03,-9.999235726357218190e-02,5.310776536215737058e-05
-2.587453310403669757e-03,-9.486263287016592771e-02,-1.915693011991948392e-05
-4.126784470380301644e-04,-8.825608551155500470e-02,8.803183601462265316e-05
-1.476041286739645901e-03,-8.312236554753363316e-02,3.115051016843912199e-05
-2.108262782988414193e-03,-7.862389209320883032e-02,-1.844124811527396760e-06
-1.075979520104153233e-03,-7.585201048882936337e-02,4.802071544320449432e-05
-1.636674929094144356e-03,-7.313069616217440783e-02,2.085488257377140413e-05
-1.145831905212699869e-03,-6.986861970601750127e-02,4.255435177762772450e-05
-1.851991604691511153e-03,-6.426437110174018641e-02,5.821632336651384293e-06
-1.037693461960057136e-03,-6.185698698141096907e-02,4.168775799057485704e-05
-1.141446682195029153e-03,-6.068210898879590476e-02,3.812447757782193715e-05
-3.032264221284821423e-03,-5.780129829876737985e-02,-4.507886831923329959e-05
-3.432822857422240283e-03,-5.674621982371957224e-02,-5.995480392054627829e-05
-3.083047427168895960e-03,-5.403795543534387069e-02,-4.608486366181959338e-05
-1.816174378920090227e-03,-5.179731827193234661e-02,5.081064895690830510e-06
-2.142851816180374024e-03,-4.895394990949359509e-02,-1.011455292721910003e-05
1.545824224550836155e-04,-4.593465822702521434e-02,7.705326625357847943e-05
-2.721913010013265674e-03,-4.570090741365803039e-02,-3.247859153083134650e-05
-1.241755879607164652e-03,-4.367199066829501042e-02,2.248218868958380351e-05
-2.456094949100325053e-03,-4.202510789219395665e-02,-2.363776726103354738e-05
-2.814727050570261895e-03,-4.138216672764191695e-02,-3.524657940644671146e-05
-2.045848745828806551e-03,-3.870261712819559469e-02,-9.853571606770019552e-06
-2.669921434756850759e-03,-3.615994209274022569e-02,-3.382260372489968528e-05
-8.121666881394097289e-04,-3.791483471890223778e-02,3.432167946534696155e-05
-2.726929084775312970e-03,-3.822334011693218070e-02,-2.818508563153366867e-05
4.493573994418557319e-04,-3.509890444172527463e-02,7.269005889422433314e-05
-2.242608110612411259e-03,-3.554375074093308468e-02,-1.308742734498657181e-05
-1.491456636129799172e-03,-3.502464087264099690e-02,1.135789165275451654e-05
-1.074665792936630023e-03,-3.399156075367965740e-02,2.381591252671910644e-05
-1.645290353615308033e-03,-3.162519446563674674e-02,3.352452656070017311e-06
-5.771736615985398940e-04,-3.212040948389685568e-02,3.727147157513036133e-05
-1.984856374504431926e-03,-2.828271258133767743e-02,-9.744592772942431183e-06
-1.394848128551560203e-03,-2.795214057404272340e-02,7.854484681169376678e-06
-1.566044297543076492e-03,-2.795354980813348836e-02,4.092177603084786026e-06
-4.220100376033640924e-03,-2.722651348911556829e-02,-6.914879657230359785e-05
-2.128851953942325487e-03,-2.647486822731999825e-02,-1.150663444178139803e-05
-2.685959985705495441e-03,-2.709789357418040945e-02,-2.388585543447730157e-05
-3.414135666873602346e-03,-2.713156299617592790e-02,-4.151400477757453142e-05
-2.386317583118529803e-03,-2.458651960832898206e-02,-1.795293160300874907e-05
-1.089320226356819531e-03,-2.471934980195028900e-02,1.589161075798252982e-05
-1.206559222169088308e-03,-2.556633462773127280e-02,1.493357520799872046e-05
-3.028600012135241812e-03,-2.514436248536669818e-02,-2.912411898885001728e-05
-1.587679551354554503e-03,-2.383309224854294681e-02,3.948888750702222140e-06
-2.216026608598371198e-04,-2.135270393693811108e-02,3.195465537428081104e-05
-1.756046604091439671e-03,-2.286783025227869665e-02,-1.603189333080799016e-07
-2.725927850859147412e-03,-2.200885102697431803e-02,-2.237910309193328552e-05
-2.674719066284823865e-03,-2.052338887626893593e-02,-2.260280577320095805e-05
-1.642972239849952755e-03,-1.862838513884691391e-02,-2.786768960321849860e-06
-3.430683219352583316e-03,-2.039762354718454088e-02,-3.646542707474461189e-05
-1.582357609405143266e-03,-1.985347455775561196e-02,1.671226114267507671e-06
-9.990939189482128235e-04,-2.050664680972563714e-02,1.490955964613988144e-05
-3.228453209555955973e-03,-1.781575462785387615e-02,-3.296154023034625509e-05
-2.370345129244668617e-03,-1.931471005730564516e-02,-1.269606896657399670e-05
-3.852784311357254805e-03,-1.828346385526623957e-02,-4.144321487316146899e-05
-1.475869340333834561e-03,-1.731764568450663497e-02,2.022946758463992934e-06
2.096471574380923825e-04,-1.759557266737862835e-02,3.316574412330402301e-05
-1.067670876691302834e-03,-1.576745824135253674e-02,7.347640066939163910e-06
-5.572533304150407724e-04,-1.607596992033319405e-02,1.690827609688191045e-05
4.080472758230171276e-04,-1.512158788931259462e-02,3.170478482029006863e-05
-1.283443269808474821e-03,-1.418598448365240502e-02,2.209657434671538478e-06
-1.895505376700941293e-03,-1.518643138430554075e-02,-5.553742666377826089e-06
-8.064114602461930868e-04,-1.463412176914492130e-02,1.118166058589218201e-05
-7.930721637299036845e-04,-1.380757898501362192e-02,1.028756574279351572e-05
4.362477671057570210e-04,-1.389865294389510536e-02,2.896383794123060375e-05
-3.311855611499157134e-04,-1.459982671537862937e-02,1.862575045537472144e-05
-1.767458824021579450e-03,-1.290919642612158545e-02,-4.399374994875046335e-06
-1.267968470097547654e-03,-1.175885837188708587e-02,1.251561669543065206e-06
-3.172532604379998782e-03,-1.267164034758896246e-02,-2.251928889457419967e-05
-1.311682932347168432e-03,-9.791913774861858016e-03,-1.666147524939555672e-06
-9.878350862724252432e-04,-1.329457471996521242e-02,8.359001293626017764e-06
-7.922828551034991323e-04,-1.264637584251237720e-02,1.009981747124954587e-05
-1.148423238614042132e-03,-1.110794186714361871e-02,3.489588644170774872e-06
-2.546547727666674879e-03,-9.429608300286331304e-03,-1.513832559481672765e-05
-3.433828500684239608e-03,-1.115487730504846793e-02,-2.174488480521988954e-05
-5.293167205060215433e-04,-1.001167934760695440e-02,9.640536814415680774e-06
-2.558374827288016282e-03,-1.141466631300551079e-02,-9.863527589786332564e-06
-1.324579477518396126e-03,-9.833948120569936321e-03,1.227246855888399185e-06
-2.445509797793919693e-03,-7.735734630030445536e-03,-1.295531160835467137e-05
-4.665553511400465179e-04,-8.747443436744228168e-03,8.529687936058425910e-06
-2.850470513894726166e-04,-8.721494454197469340e-03,1.030821102990034004e-05
-2.407041326953805564e-03,-8.380591066723732177e-03,-9.551460306796833279e-06
-2.337480779886075711e-03,-6.037588542677620705e-03,-1.174257422209792453e-05
-1.146522798250257207e-03,-8.414526482098493368e-03,2.497913961118072132e-06
-1.333707023332336011e-03,-6.862427044508208687e-03,-1.014936933660043912e-06
-8.912172182511749743e-04,-8.500563597347248965e-03,5.076800434733212813e-06
-1.493249011619398030e-03,-7.209029389472401857e-03,-1.132970486378356359e-06
-1.506783152082783036e-03,-7.523652009093356741e-03,-4.533806015907709744e-07
7.655384036851526491e-05,-7.213066841679448976e-03,1.050860696755778648e-05
-1.693761899546812914e-03,-6.223712975375139331e-03,-2.840995574665423817e-06
-3.116836685391559912e-03,-3.889240536563708800e-03,-1.471683696965455574e-05
-6.176086306295792234e-04,-4.467847394058512001e-03,2.161171061624229089e-06
-1.970536280765652643e-03,-5.619929142964866578e-03,-4.122083208816783667e-06
-1.455594850940925304e-03,-4.087225579955447267e-03,-2.754875959580419813e-06
-3.044534836828036335e-03,-6.599146034567995346e-03,-7.545673307567318390e-06
-2.691004933895553217e-04,-6.147947584722387657e-03,6.466680865133155063e-06
-2.529393040094879679e-03,-3.253801360028084344e-03,-7.832620779853774769e-06
-1.463117193726954073e-03,-3.992577995249218734e-03,-1.561518530537670982e-06
6.198719646525563225e-05,-4.069530569243847394e-03,5.230177144693459536e-06
9.613669813704195637e-04,-3.979686440591013834e-03,8.518039265703439728e-06
-8.170640982114469458e-04,-3.536581698213168284e-03,1.188344860208674838e-06
-6.071685457396249841e-04,-2.803087755370700131e-03,1.215265040085338632e-06
-3.946615856291889497e-03,-5.374140405965590478e-05,-1.218456030222814449e-05
-1.012843051145141541e-03,-8.081582163277810024e-04,-1.965938015071417199e-06
-1.915268002203972600e-03,-1.226229178957715304e-03,-3.609652204837331225e-06
-1.159769960032868905e-03,-2.259434474625046565e-03,-2.595389136783060828e-07
-1.667604884889772833e-03,-2.358097215960060136e-03,-9.829480682400485319e-07
3.041187864215547532e-04,-2.205551051746939238e-03,2.879553071514061804e-06
-2.018820024055078405e-03,-2.367112474349825687e-04,-3.004110159555575970e-06
-2.757060094023610491e-03,-1.080422685984680454e-03,-2.659827889650193694e-06
-1.285487598474116056e-03,3.383494164716247064e-04,-1.779254895823582016e-06
-1.505800079078182868e-03,-4.877760566507119942e-04,-8.582795937293941388e-07
3.949924956072374755e-04,1.178420639886414590e-03,-8.618061471335363440e-07
-1.945295955848831606e-03,1.578096151687203566e-03,-2.286838799515835964e-06
-1.664651821281042370e-04,1.202551795636286076e-03,-1.115672293247188080e-06
-7.561925968887653424e-04,-7.649813167678158349e-04,6.943653445065693657e-07
-2.208341067554736928e-03,3.642441847261841583e-03,-2.553763816771132910e-06
1.534585459416254807e-03,1.884287982383147167e-03,-2.299949141203257473e-06
-8.587577926047390347e-04,2.278914371177004870e-03,-1.267745381710431871e-06
1.588039856232955488e-03,1.552554458171621346e-03,-2.669333255067013054e-06
-8.555635066193241229e-04,2.197731587214115084e-03,-7.694017494982100483e-07
-1.407176308258041488e-03,3.417255840006511516e-03,-7.573057398167717403e-07
-2.674589740423941996e-03,6.130318635069078974e-04,3.603494810124225760e-06
2.661348676174220360e-04,1.046777117448841055e-03,-1.216882106052682317e-06
-2.021500165156589653e-03,1.771306540238586124e-03,2.675634813265220230e-06
1.297419982156791185e-04,2.888545763092241481e-03,-2.238831030356778928e-06
4.643797808004878572e-04,4.864509009241332893e-03,-4.270967355272829857e-06
8.651484934221759932e-04,4.258636051790215885e-03,-4.890240256789978200e-06
-1.375273048412091383e-03,2.733403908377319246e-03,2.048270258695810295e-06
-1.733388503042167803e-03,5.156170115852967695e-03,1.951709366988502882e-06
-1.612017971184653408e-05,2.079658014192355912e-03,-1.142744297397207786e-06
-1.959157152446094376e-03,4.102164698843757326e-03,4.162453942618312412e-06
5.496810028838680553e-04,3.855878753034611313e-03,-3.992812253687472690e-06
-2.640573231474543751e-04,4.552612289345612726e-03,-1.408005257639178070e-06
4.912121398469040078e-04,5.284295441466272010e-03,-4.524763627969931235e-06
9.495948034641357206e-04,7.117955915472159480e-03,-7.270390248376292774e-06
-7.599591090535575723e-04,5.853170070551414958e-03,4.549590236877857720e-07
-3.322385625134394952e-03,7.331583092167186233e-03,1.125713395063577434e-05
3.690491334060707869e-04,6.372593375063666070e-03,-4.400200651356203355e-06
-7.560412735238949879e-04,6.883177533466672618e-03,7.969402903008734956e-07
2.112404604183598135e-03,7.643469745430850684e-03,-1.322656957857973401e-05
-1.174033938479169051e-03,5.289197726866663035e-03,3.929960050192157249e-06
-5.289334903280000846e-04,6.651599755181815746e-03,3.972986697727569788e-07
2.169131310543936301e-04,4.378190231070084627e-03,-2.616298897092379495e-06
-5.440471141543828633e-04,7.022770005567792115e-03,7.928883565459910521e-07
-1.309909625116113330e-03,5.510297047670182843e-03,5.777521845559424284e-06
-1.212982072086090605e-03,6.167439185014395552e-03,5.351312754267367019e-06
-6.707272386181409567e-04,7.762880594522068509e-03,2.028411417725491920e-06
-3.521095628587905270e-04,8.922778085607237578e-03,6.400797530321795780e-08
-8.870948169778064248e-04,7.547581305056300788e-03,3.914121588269602430e-06
1.059226560347783716e-03,8.542459478255362906e-03,-8.482179642930449097e-06
-1.267405297602694535e-03,6.791537060131044509e-03,7.020636699819271862e-06
1.139011401650952835e-03,7.300440695998541840e-03,-8.795476915955079743e-06
3.069396504648237971e-03,9.152714986966369037e-03,-2.222903835951437688e-05
1.247055090077194353e-03,6.233611267657507282e-03,-9.456750823739519738e-06
-9.750161724223451636e-04,9.981220906063317105e-03,5.688745356087863625e-06
-1.947263456534832800e-03,7.572600787355146870e-03,1.326671022408537689e-05
8.414802916931387461e-04,8.440945520570796584e-03,-6.839750871234164285e-06
1.240867000346075047e-03,9.132160153204664510e-03,-9.825073068195553958e-06
1.333626088287563323e-03,7.669415246927316007e-03,-1.043150398259803431e-05
-2.715777898451887922e-03,7.292072149734592917e-03,2.077212469389635592e-05
-2.913355359930476835e-05,8.802964459117773241e-03,1.950834680208891602e-07
1.200017912293191999e-03,7.957932624843913616e-03,-9.493975667422076519e-06
2.450948075517472694e-04,1.051961461525225891e-02,-1.697340275433612811e-06
-3.354680655565297218e-04,9.165177376862310502e-03,3.096753476368231846e-06
-7.218798461238308626e-04,8.266180760318478024e-03,6.430716944137952610e-06
1.434417380876458091e-04,9.901952768942755279e-03,-5.472113361933803385e-07
-8.552468912437122305e-04,9.496873388706299213e-03,8.071932388467092850e-06
1.257917774218131335e-03,9.400605557434483367e-03,-9.958813989278760318e-06
-3.920962994457816283e-04,1.035910845823569820e-02,4.655807044346129104e-06
