accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-1.000000448614514248e+01,9.171472765918694026e-08,-9.776973012074043012e+00
-9.999998658283104191e+00,4.984676441570382972e-06,-9.776991853339188410e+00
-1.000000056748301525e+01,1.212146286468869526e-05,-9.777009611355067520e+00
-1.000000657311753116e+01,4.156214622486849136e-06,-9.777029527660076269e+00
-1.000000383966002637e+01,9.945457722612796635e-06,-9.777042478421760663e+00
-1.000000600271698303e+01,-1.057520691554163922e-06,-9.777059758714170101e+00
-1.000000748061649780e+01,-2.377920061003794241e-06,-9.777069301580116445e+00
-1.000000325480514007e+01,3.031319451701402608e-06,-9.777084184861815075e+00
-1.000000543683261434e+01,-2.142532727434621130e-06,-9.777112881363530406e+00
-9.999993469345517028e+00,3.856514720803746470e-06,-9.777114116190054105e+00
-1.000000250211807362e+01,-3.270399192456691038e-06,-9.777130302973434439e+00
-1.000000549936696537e+01,5.981758234256301962e-06,-9.777139641966606121e+00
-1.000000755410165354e+01,5.778697000394984553e-06,-9.777162130208907342e+00
-1.000000591434361574e+01,7.817538304432699307e-06,-9.777174349823130939e+00
-9.999997419805815468e+00,3.398513086743852880e-06,-9.777198251040852384e+00
-9.999998684035942276e+00,5.002228692404897465e-06,-9.777204470952961302e+00
-1.000000695071932277e+01,4.183717069626569164e-06,-9.777215691434827605e+00
-9.999999821726987648e+00,1.427192519238799912e-07,-9.777243065873525651e+00
-1.000000939453478388e+01,2.816238975278453464e-06,-9.777262294058143510e+00
-1.000001103615288933e+01,-1.727849562007080987e-06,-9.777269122562104897e+00
-1.000000133427183258e+01,7.738970860097616844e-06,-9.777286026133268138e+00
-1.000000419715597921e+01,5.619252162175522627e-06,-9.777306471036833813e+00
-1.000000322946669762e+01,1.425867851561729606e-05,-9.777308437186139400e+00
-1.000000273462298139e+01,1.054755776899986706e-05,-9.777324260504739684e+00
-1.000001078019964851e+01,3.802722869307991217e-06,-9.777360464374668325e+00
-9.999998313402025829e+00,1.117838601411256631e-05,-9.777357331607962720e+00
-1.000000420150568559e+01,-3.021159106097102661e-06,-9.777379721797574419e+00
-1.000000316764703001e+01,1.082857454338820245e-05,-9.777390174540826706e+00
-1.000000402063584026e+01,7.772670094775853666e-06,-9.777401870574486509e+00
-9.999998194510288485e+00,3.098559682049192641e-06,-9.777424317497111161e+00
-1.000000382665544052e+01,1.130819288094297892e-05,-9.777436110370123501e+00
-9.999995372694352014e+00,5.814495766875501804e-06,-9.777451938349186022e+00
-1.000000512344081116e+01,3.029054042606316646e-06,-9.777467802247794992e+00
-1.000000073206308038e+01,1.660733587106570308e-06,-9.777484876267410030e+00
-1.000000559212759477e+01,9.219024609509238714e-06,-9.777501756789151344e+00
-1.000000319812462202e+01,6.576952136037452303e-06,-9.777507465024790179e+00
-1.000000310401217618e+01,8.962978728081818629e-06,-9.777525319162215567e+00
-9.999999593583877910e+00,5.769418333003883319e-06,-9.777548484163695264e+00
-9.999997570818129233e+00,7.504409210025238877e-07,-9.777551512638815723e+00
-1.000000339475938027e+01,6.371324521153644789e-06,-9.777569987712254829e+00
-1.000000288744689136e+01,1.125334425486332999e-05,-9.777588437518330622e+00
-9.999997155919860603e+00,-4.271904954871462749e-06,-9.777606779777610058e+00
-9.999998484467186088e+00,8.924433631309812648e-06,-9.777614788904056553e+00
-9.999992251609215899e+00,6.479009055670731145e-06,-9.777640491105314524e+00
-1.000000377990296130e+01,7.354247202145758013e-06,-9.777635889658531809e+00
-9.999997058375129200e+00,8.841332268660887406e-06,-9.777666428688611688e+00
-1.000000343591169205e+01,2.710599702040859933e-06,-9.777682298247226456e+00
-9.999997067842514298e+00,1.662924907559412775e-06,-9.777700167606104387e+00
-1.000000088819031419e+01,-3.850890399368273255e-06,-9.777717386822471823e+00
-1.000000225105648433e+01,-4.692997738514507138e-06,-9.777728486211598735e+00
-1.000000193900556411e+01,6.198461184740299853e-06,-9.777734589913842811e+00
-9.999997594944453283e+00,3.437309005015744281e-06,-9.777755695858793672e+00
-1.000000040237685006e+01,1.006591958849138325e-05,-9.777773016359470049e+00
-1.000000200837069286e+01,-4.746207380485025954e-06,-9.777786977387068035e+00
-1.000000291430716715e+01,4.584193655427003331e-06,-9.777799538838282345e+00
-9.999999472667203904e+00,6.565207129347989270e-06,-9.777817034229991933e+00
-1.000000402256129206e+01,5.085822563129604804e-06,-9.777829195601430712e+00
-1.000000170005814049e+01,7.061099081711624977e-06,-9.777848069990815461e+00
-1.000000331081376004e+01,1.242631152817357763e-05,-9.777860627733625520e+00
-1.000001204352253481e+01,4.292778013581464800e-06,-9.777872373175160448e+00
-1.000000405474062504e+01,9.668738490095908624e-07,-9.777889842812616195e+00
-1.000000019841402832e+01,4.999570559788845162e-06,-9.777900637462108691e+00
-9.999998614443727618e+00,-1.016131031437401794e-06,-9.777929987653184440e+00
-1.000000775754617344e+01,3.804203892492552274e-06,-9.777941942508764583e+00
-1.000000098473413424e+01,1.292190542218706752e-06,-9.777951242664437714e+00
-1.000000283407609558e+01,6.990896682147885057e-07,-9.777970414931219878e+00
-1.000000018718606398e+01,5.849755215186683678e-06,-9.777985644729611181e+00
-1.000000035197916404e+01,9.170598474325891789e-06,-9.778001266218206311e+00
-9.999999900644963802e+00,1.179405800146160065e-05,-9.778009729598528210e+00
-1.000000261176234062e+01,7.205237564482954849e-06,-9.778028198392895831e+00
-1.000000078436914208e+01,7.464630991952468162e-06,-9.778048235147984713e+00
-1.000000244422020579e+01,5.104911246566361337e-06,-9.778045494166905272e+00
-1.000000462141294477e+01,3.478283782515280261e-06,-9.778070858177054347e+00
-9.999998074471463383e+00,2.743588251295235161e-06,-9.778088492793424180e+00
-9.999999164628389892e+00,1.239747354880828084e-06,-9.778106192207452807e+00
-1.000000701604395914e+01,1.233720779571172348e-06,-9.778116196296519291e+00
-9.999997021953193510e+00,4.437456091858337806e-06,-9.778129563889310205e+00
-9.999999284708549041e+00,-4.309067572270927365e-06,-9.778149149980952970e+00
-1.000000353533954289e+01,8.477971256239914350e-06,-9.778168661390809646e+00
-9.999999430147759938e+00,4.299484562562136580e-06,-9.778176817772415319e+00
-9.999997647373398024e+00,3.995645768932415056e-06,-9.778191899883383442e+00
-9.999998079997581613e+00,5.568244824559335109e-06,-9.778210430437100698e+00
-1.000000568082384333e+01,2.329663002569080940e-06,-9.778220372310240549e+00
-9.999997777759276119e+00,3.176919745819304447e-06,-9.778236523564970639e+00
-1.000000127982054643e+01,9.718775207390549503e-06,-9.778251712967996667e+00
-9.999998709159402921e+00,2.798782054207600693e-06,-9.778272116611077536e+00
-1.000000116702196706e+01,1.270846370754981260e-06,-9.778286201770393760e+00
-9.999999022251301994e+00,3.840802930322922810e-06,-9.778301119379870343e+00
-9.999997264488102999e+00,1.168219043756415917e-06,-9.778319534965163484e+00
-9.999994281027813514e+00,9.416873285607218406e-07,-9.778330346586210808e+00
-1.000000520667585491e+01,7.093619835793749703e-06,-9.778346159493763068e+00
-1.000000139546895639e+01,4.923723064912395718e-06,-9.778360076971146952e+00
-1.000000442612241613e+01,2.636788952246345185e-06,-9.778368189913440034e+00
-9.999992345387822112e+00,-4.880646252607552144e-07,-9.778389405122661415e+00
-1.000000200504689651e+01,3.238075025878463694e-06,-9.778395285610972820e+00
-9.999999263375570990e+00,3.442776642499511068e-06,-9.778422434704657107e+00
-1.000000439292225529e+01,1.259721992647506683e-05,-9.778437612841182514e+00
-9.999992301963782637e+00,7.827909371529319626e-06,-9.778445937000928012e+00
-9.999994988070705304e+00,7.443348486792328460e-06,-9.778460672442317758e+00
-1.000000497772373542e+01,-6.050085484494453964e-06,-9.778474191266942839e+00
-9.999999541833904715e+00,2.638891942473511791e-06,-9.778496377436900033e+00
-9.999990300259396392e+00,7.761635428377305448e-06,-9.778505694575516216e+00
-9.999994471104598048e+00,2.590818599726955077e-07,-9.778518348890544942e+00
-1.000000223434978253e+01,9.749087709783833870e-06,-9.778535638793597329e+00
-9.999999768955165180e+00,1.776306807254412341e-06,-9.778553133325864621e+00
-1.000000035364243800e+01,1.021028149691069351e-05,-9.778572182771496202e+00
-1.000000554350603998e+01,9.755476095182918695e-07,-9.778582598874873355e+00
-1.000000396201682129e+01,6.331321309361577992e-06,-9.778608920488315093e+00
-1.000000371673525201e+01,1.068688524921759797e-05,-9.778611363748570540e+00
-1.000000233160286278e+01,2.205635199862635292e-07,-9.778635778657282174e+00
-9.999999589383230969e+00,4.846413237060225248e-06,-9.778644950810331693e+00
-9.999998720538551211e+00,-4.673899270700550824e-07,-9.778651507707575519e+00
-9.999996920781342169e+00,-8.628687217005641847e-07,-9.778674364535033803e+00
-1.000000030058401279e+01,4.633805857487670715e-06,-9.778690110726225626e+00
-1.000000073612830498e+01,5.077866114072777725e-06,-9.778706952203734204e+00
-1.000000398504415777e+01,5.119913397883654515e-06,-9.778715220148033183e+00
-1.000000930495336071e+01,3.953216440290958393e-06,-9.778734011293776618e+00
-1.000000105896062585e+01,6.284997886054820950e-06,-9.778754732063955402e+00
-9.999997452895112104e+00,4.059276339985151063e-06,-9.778763494317406213e+00
-1.000000470059865698e+01,-2.879978029428005095e-06,-9.778777236681762020e+00
-1.000000545313715250e+01,3.399559703989731387e-06,-9.778795826608028818e+00
-1.000000372045250430e+01,1.751795572726420043e-07,-9.778801423877322208e+00
-1.000000066053840619e+01,4.375924606836236246e-06,-9.778819603311831088e+00
-1.000000053536552080e+01,6.393811109329291731e-06,-9.778834854488788864e+00
-9.999999556302178405e+00,7.410420606942149474e-06,-9.778847682651390372e+00
-1.000000090143155695e+01,-8.091436387508952566e-07,-9.778862114509587755e+00
-9.999999166903952741e+00,1.178301440506965336e-05,-9.778883938939012310e+00
-9.999997351393641765e+00,2.039904211337766535e-06,-9.778893225259382760e+00
-1.000000214919876207e+01,7.221923951631504995e-07,-9.778913479618346116e+00
-9.999998145128362381e+00,1.121557956055167192e-05,-9.778920496306707122e+00
-9.999999040342439471e+00,6.070922256939941477e-06,-9.778940988556318104e+00
-1.000000304217365787e+01,6.384542859319676338e-06,-9.778962984420902060e+00
-9.999998732415104286e+00,4.543419708804314014e-06,-9.778967544938712564e+00
-1.000000379284735885e+01,-5.965363346841510620e-07,-9.778984378057879567e+00
-9.999996470976151741e+00,6.807465364704019667e-06,-9.778994518673844283e+00
-9.999992905622420380e+00,1.417271989091542980e-06,-9.779014064361723158e+00
-9.999999065947607235e+00,-2.371842975159406976e-06,-9.779028055273244036e+00
-1.000000541202415327e+01,1.232490882000223422e-06,-9.779040885334234545e+00
-1.000000642196773448e+01,1.975480409887070877e-06,-9.779056279858956202e+00
-9.999999560473092686e+00,3.160753331553763979e-06,-9.779081742092419205e+00
-1.000000121409739684e+01,1.701972594517854212e-06,-9.779085469696047639e+00
-1.000000300477977611e+01,2.363951585936631425e-06,-9.779095694521833693e+00
-9.999995335896597837e+00,4.930853955064451192e-06,-9.779115933719200626e+00
-9.999997097438034999e+00,1.645706923890981414e-05,-9.779134686401846466e+00
-1.000000720122332964e+01,-3.691748367046028153e-06,-9.779150380256652397e+00
-1.000000266172424723e+01,2.871258215392807804e-06,-9.779163945946899972e+00
-1.000000077684614652e+01,2.049142867140410708e-06,-9.779181176195347547e+00
-1.000000973110119773e+01,-2.456980153253871704e-06,-9.779190682299708115e+00
-9.999998981053073166e+00,-1.109873483371738839e-07,-9.779205376337678501e+00
-9.999999994718411500e+00,2.304132885129538717e-06,-9.779229254159249152e+00
-1.000000889240938129e+01,3.733824278782392812e-06,-9.779239867841566181e+00
-1.000000051232175302e+01,7.559345487620396713e-06,-9.779254865896771065e+00
-1.000000451421309755e+01,3.813182781765803632e-06,-9.779272084520910013e+00
-1.000000334450896489e+01,7.745249744373483089e-06,-9.779279487200094323e+00
-9.999997979593318931e+00,5.738254608570567595e-06,-9.779297363547360789e+00
-1.000000060639736255e+01,9.268462682996821632e-06,-9.779313696262288857e+00
-1.000000175319572193e+01,2.818118848018730375e-06,-9.779325550225877350e+00
-1.000000341912446089e+01,1.029091575669302541e-05,-9.779342909541838935e+00
-9.999993042001545263e+00,5.161981926086358141e-06,-9.779354679180181975e+00
-1.000000355063050250e+01,-2.069641061293486149e-06,-9.779375377757535404e+00
-9.999998714035406522e+00,1.973087377272072974e-06,-9.779381399566576150e+00
-1.000000497889931950e+01,1.577520210494867963e-06,-9.779397621160867971e+00
-1.000000639901427135e+01,6.198292573978171085e-06,-9.779411246696325222e+00
-1.000000286776264780e+01,1.610984951652859594e-07,-9.779433447395325274e+00
-1.000000424342175265e+01,-2.129028833062296046e-06,-9.779446019569295601e+00
-9.999997726976111778e+00,7.377958212600446361e-06,-9.779459374273809402e+00
-1.000000113258441736e+01,6.683404326298769757e-06,-9.779473562826366262e+00
-1.000000055533026178e+01,6.339902430098676572e-06,-9.779492611635797417e+00
-1.000000549663190519e+01,4.661829896943680269e-06,-9.779506492659397310e+00
-1.000000239286016424e+01,5.587378069328639497e-06,-9.779512927587438398e+00
-1.000000503317629530e+01,8.274849742943922692e-06,-9.779531124639564865e+00
-1.000000720229485829e+01,-1.261589308639652694e-06,-9.779548401218937315e+00
-9.999996631330963837e+00,7.143473446196783443e-06,-9.779565417771625135e+00
-1.000000098324537845e+01,2.976885241995179399e-06,-9.779575041922601741e+00
-9.999994587545996794e+00,-1.228522643288045674e-06,-9.779588460809369721e+00
-9.999998011058419678e+00,4.122850649252744435e-06,-9.779607860796847518e+00
-1.000000441697505416e+01,4.393760380584996562e-06,-9.779624486783813353e+00
-1.000000358396471078e+01,5.657774119077713676e-06,-9.779636550045367471e+00
-1.000000030321348810e+01,4.294161350263697542e-06,-9.779648537443945244e+00
-9.999997466010350777e+00,4.569063245945104524e-06,-9.779672266993236107e+00
-9.999995754608937304e+00,6.272467588438445677e-06,-9.779679166217354336e+00
-1.000000118237831437e+01,-1.659441370398338084e-06,-9.779689476810634829e+00
-9.999998744549587926e+00,1.076351653614419148e-05,-9.779708273096506588e+00
-1.000000234881683170e+01,-1.096277590243456975e-06,-9.779724889681423505e+00
-1.000000300393933728e+01,1.938101388394081314e-06,-9.779743407936841493e+00
-1.000000956465805935e+01,8.974338330349778564e-06,-9.779755253514304414e+00
-9.999998682858510790e+00,1.122828814718866052e-06,-9.779768478659605080e+00
-1.000000309867997750e+01,5.734747528549282182e-06,-9.779787021092312571e+00
-1.000000088943316712e+01,4.897744136980708871e-06,-9.779804103872040244e+00
-1.000000135136230384e+01,6.711859730746901255e-06,-9.779813346140372232e+00
-9.999997684068633319e+00,7.213006450279617130e-07,-9.779824822140039231e+00
-1.000000735166933552e+01,4.938096328900969902e-06,-9.779837708667406204e+00
-1.000000052672248785e+01,3.129340249314381829e-06,-9.779853435767215331e+00
-9.999995804093735785e+00,5.907662498663349098e-07,-9.779874554765440209e+00
-9.999997499806687173e+00,4.343262092073993953e-06,-9.779889126392721010e+00
-1.000000617755438093e+01,3.913811047403439739e-06,-9.779893831752843880e+00
-1.000000571546344830e+01,6.471336064291547622e-06,-9.779917331852047369e+00
-1.000000078366543477e+01,9.178307017411548965e-06,-9.779932277549301389e+00
-1.000000640220788206e+01,-1.592048629882208818e-06,-9.779948739892358134e+00
-1.000000169310003173e+01,1.034236148414776057e-05,-9.779960497901599936e+00
-1.000000392859169018e+01,5.625863173938426030e-06,-9.779979900591804665e+00
-9.999999348387367704e+00,9.224679505022711115e-06,-9.779987980514595947e+00
-1.000001004375428337e+01,1.104012655680173591e-06,-9.780006066579874258e+00
-1.000000166683010860e+01,1.336700058440556921e-06,-9.780022156710025172e+00
-1.000000044110858255e+01,1.568795058048680875e-06,-9.780029640989738482e+00
-1.000000297337508393e+01,1.979717120573987354e-06,-9.780053314947553034e+00
-9.999997113535954441e+00,1.255447375371318375e-06,-9.780069018400689984e+00
-9.999993154020637931e+00,5.885983395657498382e-06,-9.780073165287632264e+00
-1.000000329389620113e+01,2.842384709854887908e-06,-9.780085478745593974e+00
-1.000000906467672834e+01,6.717366662169137053e-06,-9.780107381664876698e+00
-1.000000481586321399e+01,1.970285096934054725e-06,-9.780116884765206464e+00
-9.999998313320425325e+00,4.641395154711580667e-06,-9.780128321883021059e+00
-9.999994822494638669e+00,4.716593369322936244e-06,-9.780149703838441511e+00
-1.000000627239248274e+01,4.036870529894704361e-06,-9.780169664490021120e+00
-1.000000834619550361e+01,-1.027831439300203662e-06,-9.780170244092774468e+00
-9.000004441063717664e+00,-1.413205985182861869e-02,-9.780190112140019210e+00
-8.099995776472425746e+00,-2.416777279403521314e-02,-9.780210080076239265e+00
-7.289995084874108855e+00,-3.103010972478837878e-02,-9.780219818388738773e+00
