gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
-7.645310418478695866e-05,-9.215342643117867619e-03,9.173314405895868218e-01,2.430285425119737067e-03,1.428847264701268500e+02,-3.057550531849727304e-02
-2.051716398422802852e-05,-9.107991330961720880e-03,-7.911534296780884823e+00,2.167172628001831983e-02,1.419220898565826872e+02,4.566895972115285474e-02
9.133700133145680199e-06,-8.909373027380958557e-03,5.712274409503062422e+00,4.382660293874262453e-02,1.409761157370742524e+02,4.490518942809501590e-02
3.478011237481368727e-05,-8.780382530593303439e-03,-5.009278871157879287e+00,-2.585027867828507478e-02,1.398830029623963753e+02,-8.461770665941814248e-03
3.129679392834055037e-05,-8.579069506020669741e-03,-1.318444325982166987e+00,3.553174024768619970e-03,1.388915571138390419e+02,2.135260159869895730e-02
-1.925549413523199568e-06,-8.504892729369772919e-03,-5.021563861238476534e+00,-4.232135351454204691e-02,1.378810231597551592e+02,5.524281187954468986e-02
7.383189830024594924e-06,-8.466659253035713553e-03,-5.693922338448064835e+00,3.917262903084890030e-02,1.368763585681274151e+02,-4.470511195650091196e-02
1.104795654637962405e-04,-8.264610405919369657e-03,-9.607797904464213667e-01,3.827463764004399027e-02,1.359377516044297352e+02,4.884622898112617184e-02
-3.111478661450571060e-05,-8.160584753301799651e-03,1.094008058290942920e+01,-4.317913895458586754e-02,1.349294798287831725e+02,-4.041844607349060620e-02
-3.766043755082035938e-05,-8.049797281083225300e-03,-3.388161642430468579e+00,1.537564982735628756e-02,1.338913201635504322e+02,-2.242409084790908391e-02
1.562145658513100954e-05,-7.895187840153672018e-03,1.004381440758889177e+01,1.179849718367837058e-01,1.329496935775814563e+02,7.465851507246194785e-02
-1.846213116013914991e-05,-7.843592292587624193e-03,-2.750621805155716082e+00,-6.345966438148359368e-02,1.319279380425115846e+02,1.764003328917268520e-02
-1.128094055331254963e-04,-7.717942592015096873e-03,4.620020248317143086e+00,2.630129195819453248e-03,1.308837989877132770e+02,3.260635282874960877e-02
-4.812144459639313695e-05,-7.723890179492099752e-03,6.146274534404272849e+00,4.872744146637408152e-02,1.299117619963598997e+02,2.570871754732472966e-02
-2.905979674378726603e-05,-7.487212243043018904e-03,9.221521264485428304e+00,2.638959357492678959e-02,1.289290870818109624e+02,1.080877085216898070e-01
1.175913878912834712e-04,-7.280733755627148696e-03,-9.487891217452530057e+00,4.547736556455797552e-02,1.278981906618752475e+02,-1.237541516423045773e-01
-8.023584811971864040e-05,-7.247215743614917466e-03,2.736879473622967573e+00,8.726195038485463906e-02,1.269121417090551347e+02,4.233903114465638329e-02
5.904133906455128996e-05,-7.055599258090230683e-03,-7.584337722204157473e+00,-1.144916921265082439e-02,1.258657872568822285e+02,7.703419322869037300e-02
5.429898533345077797e-07,-6.991883153210158922e-03,-8.610948284311698231e+00,9.535493297310580763e-02,1.249719336186523435e+02,-2.097656148572034016e-02
-1.045479091335688358e-05,-6.930583813982485290e-03,-4.327760327846959854e+00,6.683029246901824039e-02,1.238514848946321081e+02,1.218505618113715355e-01
-8.974427711982785815e-05,-6.789603514097193593e-03,-1.531246935100967835e-02,-3.276240828967108554e-02,1.229424131746548881e+02,9.027256505688616151e-02
5.728246912722731774e-05,-6.639940236509398429e-03,8.883917078797638922e+00,6.265854371444064264e-02,1.219145839168429717e+02,7.554710642832748735e-02
1.031705675727611591e-04,-6.586798347266893672e-03,3.513187853137102135e+00,1.073170287919715873e-02,1.208434683124149842e+02,-5.726011741108450251e-03
2.762576486777523291e-05,-6.432007722217116842e-03,-3.218361850690388160e+00,5.559861775236563802e-02,1.199877424444929375e+02,7.606142554883940643e-03
-9.393199127758703531e-06,-6.306003338304740254e-03,1.403371589025864097e+01,-1.650842198996874555e-03,1.189705206635282906e+02,-1.190477046331741423e-02
-3.205786675869600703e-05,-6.227992879650112203e-03,-1.949913309799251593e+00,4.115646601570184526e-02,1.179073508273797586e+02,4.064179841760528350e-02
-2.236839645203560190e-05,-6.099896232365888300e-03,-4.819478688462369931e+00,4.735366883114341952e-02,1.168709978680067678e+02,3.077832304398866320e-03
-2.707261538576121666e-05,-5.990965760201610868e-03,1.050905944659850239e-02,-1.387876404405907543e-03,1.158952205385384389e+02,-8.441042003496051702e-03
6.960752280929567866e-05,-5.954978236247380693e-03,-1.060894256418944792e+01,1.065547219436662613e-02,1.148761762641187829e+02,-5.161660729153117431e-03
4.467062096613804491e-05,-5.820358567404528179e-03,-2.856402886856468371e+00,3.380770188900394241e-02,1.138956773878033886e+02,1.143105675125547296e-02
-7.658050284527245894e-06,-5.666178047339661718e-03,5.980486408555705680e+00,2.864525570902339002e-02,1.128495813612491077e+02,3.314079400772362936e-03
-7.344867775872741529e-05,-5.684581492672068255e-03,-3.630828954117148566e+00,-4.965121953793843676e-03,1.118912547633414931e+02,2.018146447964101753e-02
2.404935702133546860e-05,-5.562197575460150513e-03,-3.937856252277909253e+00,2.993440661172381764e-02,1.107929276834981636e+02,1.261471835051313287e-02
-4.462236721516352401e-05,-5.408364609649213631e-03,1.295425546482573687e+01,5.900658658574707560e-02,1.098448506971335803e+02,1.485588829117975851e-02
1.832528517258404839e-05,-5.309099277042090941e-03,3.696522669353572876e+00,-1.468572723994668143e-02,1.089802591514830254e+02,7.676469147895276235e-02
2.475257156804727563e-05,-5.282564183771919566e-03,7.808682121821598265e+00,3.812043081772931857e-02,1.078156923454152150e+02,-7.676207928359661536e-02
1.701088695461783256e-05,-5.123971831951808394e-03,-7.257633033041586135e-01,4.493914834978837008e-02,1.068839426514091002e+02,-4.440717816639142002e-03
-4.884817940440756639e-05,-5.017043603436886941e-03,4.069366488718582531e+00,4.575184270997135344e-02,1.059001957542218122e+02,-1.069922715352260578e-01
-1.182877582252928283e-05,-4.938375020196062760e-03,4.715127679090101331e+00,-1.022039714193473253e-01,1.049337783267293247e+02,-1.956792169797366698e-02
-1.370704328795653675e-05,-4.886535697024365320e-03,-5.791514468182490383e+00,-4.811594193283749710e-02,1.039888856994657829e+02,4.914109273821407053e-02
-7.990072510660102827e-05,-4.768161699205787814e-03,-1.062883215183496688e+01,-5.739571861658986085e-03,1.029304511351970319e+02,-4.999342040319824237e-03
2.863437376591749533e-06,-4.681852405364859970e-03,2.063033480467629133e+00,-5.581705206784467327e-02,1.019434621597271615e+02,-8.687657659994385551e-02
-4.474960981661442938e-05,-4.555330524984428121e-03,-4.141625760223003994e+00,-2.726666403069306910e-02,1.009319824205908844e+02,2.938211470268435599e-02
-4.576541811767655249e-06,-4.464162275303946992e-03,1.433808691151451598e+01,3.141548760447924332e-02,9.984446066608875014e+01,6.893074606136349869e-02
-3.290419974331723630e-06,-4.461262260765202527e-03,1.152838036550052125e+00,-3.496597492989662881e-02,9.890876356239772349e+01,1.671517808160820698e-02
3.920407965176704042e-05,-4.304796877343974870e-03,-4.759343612320133587e+00,-6.139221126458298955e-02,9.792767211401577754e+01,7.257310861103889038e-03
-3.857700663606828870e-05,-4.274300876291240933e-03,5.002171431088308751e+00,2.197653227428743999e-02,9.693104318651892015e+01,8.105973592121767934e-02
2.379235539709540146e-05,-4.244369487804717199e-03,-2.352148750733262794e+00,5.243502486581489569e-02,9.584555360390909584e+01,5.022814954176132995e-02
-7.250605247554501394e-05,-4.085281817616212216e-03,7.079479348410430362e+00,-2.210613177507632712e-02,9.489805974119238385e+01,-4.058778463678130305e-02
3.121360828268118369e-05,-3.994783861539141258e-03,6.713308143849978649e+00,3.243789361991229053e-02,9.395017241279231257e+01,3.233814268649977397e-02
-1.155333855646839195e-05,-3.825616375088968131e-03,-4.204894814884181931e-01,-3.818900194799396131e-02,9.287929253553157594e+01,-7.446334067905409360e-02
1.472597318228592236e-05,-3.851074667408138641e-03,1.373979643964661257e+01,-1.519268221933534231e-02,9.194029480512834596e+01,4.242795192230566087e-02
2.223573758858389196e-05,-3.740986910761794071e-03,-1.916860493130964294e+00,-5.493787366315027766e-03,9.090453390462739947e+01,1.007389460714877040e-02
-1.786519660146141264e-06,-3.655140621943503507e-03,-6.240568717781778574e+00,-2.917260202642790387e-02,8.992379838316621488e+01,1.135581380537742657e-01
-7.247642546652221802e-05,-3.616999007113621840e-03,6.744513582176373312e+00,-4.148272029650916515e-02,8.898883005249690825e+01,4.284074127501566465e-02
-5.008161367651990809e-06,-3.513481638715419252e-03,1.171745106273731185e+00,2.418262890405277823e-02,8.782947615550466480e+01,3.184475453331225836e-03
-2.357174663575326964e-05,-3.432265296071094606e-03,-3.445122330929668131e+00,2.358463201204724982e-02,8.684050105733466296e+01,-3.107721633520408450e-02
5.568742558700053404e-05,-3.319190693836842222e-03,8.531058057507259207e+00,-7.722350017094138652e-02,8.584566931287679381e+01,7.070252764218255825e-02
1.305243863920393149e-05,-3.201616690098141402e-03,-1.828466631130951203e+00,5.925386374797527583e-03,8.483738738992995820e+01,-9.715220193844114477e-03
-3.535309120303870424e-05,-3.147132099358698320e-03,1.183354403399958565e+00,-6.512010469156628845e-02,8.389953025623584892e+01,3.119697491660533215e-02
5.527211581859215920e-05,-3.082426744292406443e-03,-3.640614217971736899e+00,-1.624523575493172761e-03,8.286041816473971267e+01,2.571163892885805491e-02
4.520235036604197725e-05,-2.925022904533873796e-03,-6.151034924703917106e+00,-1.986466737723003792e-02,8.187618202248637544e+01,-2.075816114315246624e-02
6.171421460812183713e-06,-2.978423168950685915e-03,-1.878732416670836125e+00,-9.206938120864478770e-02,8.084396006135774826e+01,-8.335347285014016450e-02
3.485795218823655218e-06,-2.786214520322397113e-03,9.354582556529726922e-01,7.543429245759275537e-02,7.993465509702411964e+01,4.958701778041876840e-02
2.427926062834869858e-05,-2.748267275417323914e-03,3.782661836443574899e+00,-9.296227612613981728e-02,7.885410095306302480e+01,-4.708916705488846999e-02
-8.754201357860504713e-06,-2.741689860342235233e-03,5.844558935829083701e+00,-6.177795198915838476e-02,7.783400242863592666e+01,1.149897493246636142e-02
-1.788608614766381463e-07,-2.671191733842475779e-03,1.160469415148054129e+00,-1.738377918848311651e-02,7.686553771186829920e+01,-1.419699079268693098e-01
-2.383114833670406437e-05,-2.590366218339399708e-03,-1.358891928556144535e+01,-6.561652451091601335e-02,7.591574772503179247e+01,-1.920890735775274832e-02
-4.674065962942285026e-05,-2.557695413443831708e-03,-6.381949929180139591e-01,-3.903798872491617139e-02,7.490451976774197362e+01,-4.262023760795932009e-02
-8.617035178137980652e-05,-2.451763266752930975e-03,-6.298145920548939181e+00,-5.354026730843057524e-02,7.392278441924771926e+01,8.238221087338644388e-02
-7.605244185544205587e-05,-2.356011509229871681e-03,-1.108657270453623056e+01,-1.859935140416600283e-02,7.297496450601035178e+01,1.191642732650392694e-01
1.976196554947166111e-05,-2.312166062599215789e-03,-5.150436891358869396e+00,-3.651910852566284810e-02,7.193812773198725097e+01,4.345531846282885136e-02
-2.165075765623312973e-05,-2.296728186170650561e-03,-2.066718050893465719e+00,-2.094160696283499379e-02,7.076678945528001918e+01,2.788375254521668553e-02
-2.279232637926125160e-05,-2.145043778655565930e-03,1.143451121290877559e+01,-1.974963201097210130e-02,6.981464585464276240e+01,-3.579245021354998668e-02
2.223914391863703621e-05,-2.132450242183363785e-03,-1.967632840922584236e+01,-5.823495631480148094e-02,6.898871252136250121e+01,-1.440446381293879197e-02
-3.967665722682960398e-05,-2.095831787199369314e-03,2.595817545817065586e+00,2.210207002602702572e-02,6.784755745259980131e+01,1.499495184924224192e-02
-6.715782142805706498e-05,-1.958311349687859304e-03,7.745235746834466362e+00,2.915836344151238185e-02,6.684367889714260969e+01,-3.790646072178946446e-02
-1.717196973971874441e-05,-1.926760657702624802e-03,-2.879899188223440376e+00,-7.275264162952585489e-02,6.582200088352804812e+01,-1.940313231831531163e-02
3.475196321004426982e-05,-1.889706564418514858e-03,-1.139217946436092355e+01,-2.616624293424762299e-02,6.488562007155749711e+01,6.562952776955152667e-02
3.836671718018060421e-05,-1.792276096533264654e-03,-3.740353290393039654e+00,-5.079796917589164684e-02,6.388341651360038043e+01,9.577511590370246797e-02
-1.724016136048522297e-05,-1.808665226414601793e-03,-2.285182856013322272e+00,1.748678217672707813e-01,6.284730596991616380e+01,3.034722323876428395e-03
-4.751033697461072206e-05,-1.762801456193072939e-03,-8.387018595542071742e-01,8.362785974879041392e-03,6.189374571246592893e+01,8.654913706898657855e-02
-2.780897479572280222e-07,-1.595923584765244433e-03,-4.860019294483010732e+00,-1.955936277569812407e-02,6.088561945089798400e+01,-9.657538928002548650e-02
-5.471780930010868374e-05,-1.669168811535036174e-03,-2.701191731233962834e+00,-5.060144826298267062e-02,5.981826619523283028e+01,5.169082858256096591e-02
1.791859334136997228e-06,-1.504845435624114136e-03,3.792252359944818796e+00,-1.661405709113131929e-02,5.897514415534637067e+01,2.490377179812097025e-02
3.109773714996651243e-05,-1.498609038546267445e-03,-8.524470964985233934e+00,8.755629542323375460e-04,5.796943380815299207e+01,7.776219611887404039e-04
1.262823041574560283e-05,-1.463931019816032192e-03,-2.981678867817317169e+00,-3.041071323583890290e-02,5.683631500866374608e+01,-5.419809166607447715e-02
2.087423780182551681e-05,-1.410714403056653136e-03,-4.200069918141092984e+00,4.160891568864834994e-02,5.588759445308057394e+01,-5.443650167551693925e-02
-9.546466463347365664e-06,-1.333665107451440911e-03,6.445562746172608826e+00,-5.623618225196087145e-02,5.492395767450206279e+01,-1.711287556855845427e-03
-9.926804181446165502e-06,-1.308668177103468853e-03,5.084935221759715240e+00,-1.871266384489856174e-02,5.391632942530178951e+01,-4.412550651243366678e-02
-3.715531124854360708e-05,-1.254954153520293015e-03,9.722598965940910887e+00,-5.365879923868378983e-03,5.287161692368523092e+01,3.250255149860652171e-02
-4.771698772729089305e-06,-1.303705282272714589e-03,-8.909375459570131994e+00,2.657572802345930726e-02,5.195894195793870551e+01,3.046691101562558693e-02
-6.700269755758843809e-06,-1.132664893018638010e-03,5.406466977319751344e+00,1.388006661807441970e-02,5.091630614804454780e+01,1.448498386803586183e-02
-3.287140924018127746e-05,-1.157489303174265901e-03,-6.669075702682150109e-01,1.196211064935226026e-01,5.001042540304762696e+01,8.706372474271634188e-02
-1.094361594612862034e-04,-1.045569586814611325e-03,1.340504321345956740e+01,-1.516715085196050986e-02,4.882503857085988130e+01,1.000546502694642376e-01
-7.792566605638395294e-05,-1.050533706020907515e-03,-4.453342329890009665e+00,-1.019435148353374371e-01,4.792550670898936005e+01,1.382424975903969455e-01
4.787903949184596437e-05,-9.877619878934627579e-04,4.750105095892359408e+00,3.665046642661039245e-02,4.691416414584897865e+01,2.257103564033430265e-02
2.145821974355212398e-05,-1.003892327087772384e-03,-6.961239695907018188e+00,-6.660830497625648550e-02,4.587878235593449716e+01,8.158423456306027055e-02
1.983787301493051904e-05,-8.086613623132233837e-04,5.376400816233095625e+00,6.875550331018336070e-02,4.491323198302367103e+01,-9.045595601613028516e-03
-2.391118395085099652e-05,-8.884489682261046675e-04,2.211120489253060484e+00,2.665412007851450035e-02,4.395717686216504205e+01,2.296119552960679266e-02
2.844072807963402976e-05,-8.111888149808983185e-04,4.745371426741026077e+00,-5.680408206922252234e-02,4.288982593914892760e+01,-1.696295860650942275e-02
-5.308606136027571966e-05,-7.983687141354623915e-04,7.082534779084403986e+00,6.028127395186314713e-02,4.189075817072068730e+01,2.384516122378511210e-02
2.394735374930566908e-05,-6.146323228221620616e-04,-2.912569123952177375e+00,-8.496408520978088186e-02,4.087242193104594890e+01,-2.871616642229225108e-02
7.462029802220142706e-05,-7.270043619884807018e-04,7.342562773979317114e+00,3.464641351329313113e-02,3.994314134003741401e+01,2.750204630209212783e-02
-7.031050815807713145e-06,-6.181386402513863688e-04,-2.116330704643730964e+00,-8.838227360183730646e-03,3.885132053108355876e+01,-2.710010126709010495e-02
-2.969746183686361436e-06,-6.740260847281462527e-04,-2.347351631593474153e+00,8.549528114660493588e-03,3.789381780069448524e+01,-4.618360684477549791e-04
2.408726956664257920e-05,-6.320295224085550976e-04,7.424730728489608467e+00,-5.715732805654133442e-02,3.690909146787087280e+01,5.346273012699331861e-02
6.766673645616222009e-05,-5.888141467796991846e-04,-5.673841693516342488e+00,-2.483996740132080050e-02,3.588502822109808221e+01,7.714123375019786566e-02
-6.461200039263935533e-05,-5.790240156400767221e-04,-3.875491182896612763e+00,-2.555327043117558428e-02,3.499819443697418819e+01,2.483953252190728225e-02
-6.265123654632166771e-05,-4.964331518957990075e-04,1.305901089376015634e+01,-8.671264688751655070e-02,3.389079449405416256e+01,1.385582285222123657e-02
