ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
-3.288928125083867638e-45,2.933479470474320019e-13,-9.780325356481402110e+00
-2.960035312575480750e-45,2.933479470474320019e-13,-9.780325356481402110e+00
-2.664031781317932799e-45,2.933479470474320019e-13,-9.780325356481402110e+00
-2.397628603186139706e-45,2.933479470474320019e-13,-9.780325356481402110e+00
-2.157865742867525736e-45,2.933479470474320019e-13,-9.780325356481402110e+00
-1.942079168580773162e-45,2.933479470474320019e-13,-9.780325356481402110e+00
-1.747871251722695752e-45,2.933479470474320019e-13,-9.780325356481402110e+00
9.999999999999997780e-01,2.640131695387764549e-13,-9.780325356481402110e+00
1.899999999999999467e+00,-1.272345945259363217e-03,-9.780326814770385013e+00
2.709999999999999076e+00,-3.320823184508717423e-03,-9.780329585498106937e+00
3.438999999999999169e+00,-5.781668191957725113e-03,-9.780333537304860769e+00
4.095099999999999518e+00,-8.393313475072194593e-03,-9.780338551896972987e+00
4.685589999999999478e+00,-1.097251712120655281e-02,-9.780344522758658954e+00
5.217030999999999530e+00,-1.339558756232558934e-02,-9.780351353988127272e+00
5.695327899999999666e+00,-1.558366803188586738e-02,-9.780358959246605366e+00
6.125795109999999433e+00,-1.749124982662614639e-02,-9.780367260809882168e+00
6.513215598999999578e+00,-1.909724833976714567e-02,-9.780376188712734731e+00
6.861894039100000064e+00,-2.039810856208233714e-02,-9.780385679977413815e+00
7.175704635189999792e+00,-2.140251354745618950e-02,-9.780395677918171771e+00
7.458134171671000345e+00,-2.212735521694499802e-02,-9.780406131514482126e+00
7.712320754503900311e+00,-2.259469587674223234e-02,-9.780416994846289569e+00
7.941088679053510013e+00,-2.282950422071079732e-02,-9.780428226585247131e+00
8.146979811148158390e+00,-2.285799401879102383e-02,-9.780439789536474748e+00
8.332281830033341663e+00,-2.270642929193977463e-02,-9.780451650225835181e+00
8.499053647030006431e+00,-2.240028826467312800e-02,-9.780463778528304175e+00
8.649148282327004722e+00,-2.196370115790577393e-02,-9.780476147333317272e+00
8.784233454094303895e+00,-2.141909505917244730e-02,-9.780488732243489025e+00
8.905810108684873327e+00,-2.078699358900916450e-02,-9.780501511303359763e+00
9.015229097816385817e+00,-2.008593060042839287e-02,-9.780514464755208692e+00
9.113706188034747413e+00,-1.933244629054845648e-02,-9.780527574819238623e+00
9.202335569231273382e+00,-1.854114134264962452e-02,-9.780540825495720014e+00
9.282102012308145689e+00,-1.772477043399049365e-02,-9.780554202386886331e+00
9.353891811077330587e+00,-1.689436094586569889e-02,-9.780567692536639157e+00
9.418502629969598416e+00,-1.605934624373191177e-02,-9.780581284286261834e+00
9.476652366972638575e+00,-1.522770565440420554e-02,-9.780594967144564222e+00
9.528987130275375250e+00,-1.440610541288155251e-02,-9.780608731671026845e+00
9.576088417247838436e+00,-1.360003651037086994e-02,-9.780622569370608588e+00
9.618479575523055658e+00,-1.281394664926784922e-02,-9.780636472599091746e+00
9.656631617970750980e+00,-1.205136448155082543e-02,-9.780650434477893285e+00
9.690968456173676415e+00,-1.131501503918065817e-02,-9.780664448817407930e+00
9.721871610556309662e+00,-1.060692581043016537e-02,-9.780678510048007368e+00
9.749684449500678696e+00,-9.928523315767131055e-03,-9.780692613157963677e+00
9.774716004550610293e+00,-9.280720323679254521e-03,-9.780706753637572248e+00
9.797244404095549086e+00,-8.663994046554296391e-03,-9.780720927428875555e+00
9.817519963685994000e+00,-8.078455789873113108e-03,-9.780735130880419348e+00
9.835767967317394778e+00,-7.523912610650081503e-03,-9.780749360706535001e+00
9.852191170585655300e+00,-6.999921585909757438e-03,-9.780763613950707480e+00
9.866972053527090836e+00,-6.505837308903609714e-03,-9.780777887952602612e+00
9.880274848174382285e+00,-6.040853227433407718e-03,-9.780792180318394813e+00
9.892247363356943879e+00,-5.604037421003266184e-03,-9.780806488894084438e+00
9.903022627021249136e+00,-5.194363386136776652e-03,-9.780820811741456566e+00
9.912720364319124400e+00,-4.810736365547944697e-03,-9.780835147116482275e+00
9.921448327887212315e+00,-4.452015719567450035e-03,-9.780849493449851551e+00
9.929303495098491084e+00,-4.117033799252145347e-03,-9.780863849329479720e+00
9.936373145588643041e+00,-3.804611741375083563e-03,-9.780878213484754724e+00
9.942735831029779092e+00,-3.513572567029952035e-03,-9.780892584772360010e+00
9.948462247926801894e+00,-3.242751928598397275e-03,-9.780906962163529172e+00
9.953616023134122415e+00,-2.991006814792825704e-03,-9.780921344732561806e+00
9.958254420820709996e+00,-2.757222490690618057e-03,-9.780935731646508202e+00
9.962428978738639529e+00,-2.540317919271598349e-03,-9.780950122155866566e+00
9.966186080864776642e+00,-2.339249883011810215e-03,-9.780964515586230590e+00
9.969567472778299688e+00,-2.153015998552765958e-03,-9.780978911330761250e+00
9.972610725500469897e+00,-1.980656794284203423e-03,-9.780993308843418887e+00
9.975349652950423973e+00,-1.821256999742921091e-03,-9.781007707632875636e+00
9.977814687655381931e+00,-1.673946176910533906e-03,-9.781022107257024700e+00
9.980033218889843738e+00,-1.537898806646104078e-03,-9.781036507318059847e+00
9.982029897000860075e+00,-1.412333928466577050e-03,-9.781050907458027410e+00
9.983826907300773712e+00,-1.296514418538962949e-03,-9.781065307354843696e+00
9.985444216570696696e+00,-1.189745978926356508e-03,-9.781079706718687206e+00
9.986899794913627559e+00,-1.091375900693726964e-03,-9.781094105288783425e+00
9.988209815422264271e+00,-1.000791654294715637e-03,-9.781108502830479168e+00
9.989388833880038732e+00,-9.174193526015766726e-04,-9.781122899132634885e+00
9.990449950492035214e+00,-8.407221248897587098e-04,-9.781137294005263882e+00
9.991404955442831692e+00,-7.701984339385468123e-04,-9.781151687277418461e+00
9.992264459898548168e+00,-7.053803630606402799e-04,-9.781166078795273222e+00
9.993038013908693173e+00,-6.458318952363905838e-04,-9.781180468420417995e+00
9.993734212517823678e+00,-5.911472025207998096e-04,-9.781194856028314177e+00
9.994360791266041488e+00,-5.409489604394498389e-04,-9.781209241506893193e+00
9.994924712139438228e+00,-4.948866991267720367e-04,-9.781223624755321921e+00
9.995432240925493872e+00,-4.526352004269006135e-04,-9.781238005682869385e+00
9.995889016832943952e+00,-4.138929480204682943e-04,-9.781252384207888895e+00
9.996300115149649557e+00,-3.783806358126321368e-04,-9.781266760256922765e+00
9.996670103634684779e+00,-3.458397382761121399e-04,-9.781281133763869207e+00
9.997003093271215945e+00,-3.160311451506755877e-04,-9.781295504669248686e+00
9.997302783944094884e+00,-2.887338618241586975e-04,-9.781309872919541348e+00
9.997572505549685573e+00,-2.637437758305738152e-04,-9.781324238466593712e+00
9.997815254994717904e+00,-2.408724891723423563e-04,-9.781338601267073329e+00
9.998033729495245936e+00,-2.199462155836024542e-04,-9.781352961281989167e+00
9.998230356545722231e+00,-2.008047413800295895e-04,-9.781367318476258177e+00
9.998407320891150363e+00,-1.833004481702993577e-04,-9.781381672818312722e+00
9.998566588802034971e+00,-1.672973954200714770e-04,-9.781396024279747081e+00
9.998709929921831829e+00,-1.526704606479559645e-04,-9.781410372835003031e+00
9.998838936929649535e+00,-1.393045348828610998e-04,-9.781424718461082080e+00
9.998955043236684048e+00,-1.270937709134492045e-04,-9.781439061137287894e+00
9.999059538913016354e+00,-1.159408818045247491e-04,-9.781453400845004253e+00
9.999153585021714363e+00,-1.057564871346083625e-04,-9.781467737567473009e+00
9.999238226519542749e+00,-9.645850441730340812e-05,-9.781482071289619995e+00
9.999314403867588297e+00,-8.797158320084830674e-05,-9.781496401997879175e+00
9.999382963480830000e+00,-8.022657939075997940e-05,-9.781510729680045202e+00
9.999444667132747711e+00,-7.316006740570850798e-05,-9.781525054325131308e+00
9.999500200419472407e+00,-6.671388785330912544e-05,-9.781539375923259172e+00
9.999550180377525521e+00,-6.083472849750383806e-05,-9.781553694465534576e+00
9.999595162339772969e+00,-5.547373638019928557e-05,-9.781568009943953257e+00
9.999635646105796027e+00,-5.058615905480766135e-05,-9.781582322351319192e+00
9.999672081495216247e+00,-4.613101298661289993e-05,-9.781596631681152232e+00
9.999704873345695688e+00,-4.207077727306213205e-05,-9.781610937927624150e+00
9.999734386011127185e+00,-3.837111093502220462e-05,-9.781625241085487588e+00
9.999760947410015532e+00,-3.500059212681823676e-05,-9.781639541150024542e+00
9.999784852669014512e+00,-3.193047770774785812e-05,-9.781653838116987743e+00
9.999806367402113594e+00,-2.913448171015923144e-05,-9.781668131982556247e+00
9.999825730661902057e+00,-2.658857132864678676e-05,-9.781682422743291028e+00
9.999843157595712739e+00,-2.427077914112149695e-05,-9.781696710396097671e+00
9.999858841836141821e+00,-2.216103035521447995e-05,-9.781710994938192627e+00
9.999872957652527816e+00,-2.024098395251427697e-05,-9.781725276367071231e+00
9.999885661887274679e+00,-1.849388667842693704e-05,-9.781739554680481064e+00
9.999897095698546678e+00,-1.690443889694632972e-05,-9.781753829876391748e+00
9.999907386128692011e+00,-1.545867139733563957e-05,-9.781768101952978967e+00
9.999916647515822987e+00,-1.414383230369470591e-05,-9.781782370908599589e+00
9.999924982764241577e+00,-1.294828329869151807e-05,-9.781796636741779238e+00
9.999932484487818130e+00,-1.186140442946668585e-05,-9.781810899451183872e+00
9.999939236039036672e+00,-1.087350681698810915e-05,-9.781825159035621553e+00
9.999945312435134070e+00,-9.975752640065575170e-06,-9.781839415494014034e+00
9.999950781191621729e+00,-9.160081811966371376e-06,-9.781853668825393200e+00
9.999955703072460622e+00,-8.419144811244576128e-06,-9.781867919028885083e+00
9.999960132765215448e+00,-7.746241169153212375e-06,-9.781882166103709864e+00
9.999964119488694791e+00,-7.135263153996698334e-06,-9.781896410049156998e+00
9.999967707539825668e+00,-6.580644228147035676e-06,-9.781910650864595880e+00
9.999970936785842923e+00,-6.077311886335835383e-06,-9.781924888549452746e+00
9.999973843107259341e+00,-5.620644514387440843e-06,-9.781939123103214229e+00
9.999976458796533407e+00,-5.206431935914345960e-06,-9.781953354525416700e+00
9.999978812916880955e+00,-4.830839340788981927e-06,-9.781967582815646267e+00
9.999980931625193747e+00,-4.490374313564589516e-06,-9.781981807973528120e+00
9.999982838462674550e+00,-4.181856702566621413e-06,-9.781996029998722975e+00
9.999984554616407451e+00,-3.902391091233062048e-06,-9.782010248890928850e+00
9.999986099154767771e+00,-3.649341652560299427e-06,-9.782024464649872186e+00
9.999987489239291705e+00,-3.420309185317885391e-06,-9.782038677275309624e+00
9.999988740315362890e+00,-3.213110147132217880e-06,-9.782052886767019118e+00
9.999989866283826245e+00,-3.025757514701765254e-06,-9.782067093124799939e+00
9.999990879655443976e+00,-2.856443315385570226e-06,-9.782081296348476229e+00
9.999991791689899046e+00,-2.703522687287289287e-06,-9.782095496437886339e+00
9.999992612520909319e+00,-2.565499336819019414e-06,-9.782109693392884608e+00
9.999993351268818387e+00,-2.441012273647507089e-06,-9.782123887213339586e+00
9.999994016141936726e+00,-2.328823712970136570e-06,-9.782138077899137585e+00
9.999994614527743408e+00,-2.227808044304879385e-06,-9.782152265450170248e+00
9.999995153074969778e+00,-2.136941774468315992e-06,-9.782166449866343427e+00
9.999995637767472800e+00,-2.055294360215977218e-06,-9.782180631147571859e+00
9.999996073990725876e+00,-1.982019853182528141e-06,-9.782194809293779159e+00
9.999996466591653643e+00,-1.916349286335262875e-06,-9.782208984304894273e+00
9.999996819932489345e+00,-1.857583737188697756e-06,-9.782223156180856805e+00
9.999997137939240943e+00,-1.805088008563406294e-06,-9.782237324921609911e+00
9.999997424145316671e+00,-1.758284872748002444e-06,-9.782251490527105631e+00
9.999997681730786070e+00,-1.716649829575979252e-06,-9.782265652997294225e+00
9.999997913557708173e+00,-1.679706333192759271e-06,-9.782279812332138391e+00
9.999998122201937178e+00,-1.647021446194090339e-06,-9.782293968531599049e+00
9.999998309981743105e+00,-1.618201883393811848e-06,-9.782308121595646000e+00
9.999998478983568972e+00,-1.592890410753698992e-06,-9.782322271524247270e+00
9.999998631085212253e+00,-1.570762568005269620e-06,-9.782336418317376214e+00
9.999998767976691738e+00,-1.551523686235836885e-06,-9.782350561975009740e+00
9.999998891179023630e+00,-1.534906174219727827e-06,-9.782364702497126530e+00
9.999999002061121800e+00,-1.520667049569758313e-06,-9.782378839883705268e+00
9.999999101855010508e+00,-1.508585692881588954e-06,-9.782392974134729968e+00
9.999999191669509457e+00,-1.498461804960866412e-06,-9.782407105250184642e+00
9.999999272502558156e+00,-1.490113548975135616e-06,-9.782421233230055080e+00
9.999999345252302163e+00,-1.483375860973296922e-06,-9.782435358074327070e+00
9.999999410727072657e+00,-1.478098913677572209e-06,-9.782449479782991730e+00
9.999999469654365924e+00,-1.474146719788282277e-06,-9.782463598356036627e+00
9.999999522688929332e+00,-1.471395862260946318e-06,-9.782477713793452878e+00
9.999999570420037287e+00,-1.469734340128193711e-06,-9.782491826095233378e+00
9.999999613378033558e+00,-1.469060519454749203e-06,-9.782505935261369245e+00
9.999999652040230558e+00,-1.469282179940657936e-06,-9.782520041291853374e+00
9.999999686836208213e+00,-1.470315648533547895e-06,-9.782534144186680436e+00
9.999999718152587036e+00,-1.472085012182095044e-06,-9.782548243945845101e+00
9.999999746337328688e+00,-1.474521402566319612e-06,-9.782562340569343817e+00
9.999999771703595997e+00,-1.477562346281818281e-06,-9.782576434057167702e+00
9.999999794533236397e+00,-1.481151174539838259e-06,-9.782590524409318533e+00
9.999999815079913645e+00,-1.485236486978182435e-06,-9.782604611625787427e+00
9.999999833571923347e+00,-1.489771664663778461e-06,-9.782618695706574385e+00
9.999999850214731367e+00,-1.494714427810470545e-06,-9.782632776651675854e+00
9.999999865193258231e+00,-1.500026434138962744e-06,-9.782646854461090058e+00
9.999999878673932585e+00,-1.505672914173303621e-06,-9.782660929134811667e+00
9.999999890806540392e+00,-1.511622340103008945e-06,-9.782675000672840682e+00
9.999999901725885820e+00,-1.517846125144723230e-06,-9.782689069075175325e+00
9.999999911553297594e+00,-1.524318350614899575e-06,-9.782703134341813822e+00
9.999999920397968367e+00,-1.531015518177667915e-06,-9.782717196472754395e+00
9.999999928358171530e+00,-1.537916324962133557e-06,-9.782731255467995268e+00
9.999999935522355443e+00,-1.545001459452742634e-06,-9.782745311327534665e+00
9.999999941970120432e+00,-1.552253416246917459e-06,-9.782759364051374362e+00
9.999999947773108744e+00,-1.559656327947620169e-06,-9.782773413639509030e+00
9.999999952995798580e+00,-1.567195812616268409e-06,-9.782787460091940446e+00
9.999999957696218189e+00,-1.574858835355014395e-06,-9.782801503408668609e+00
9.999999961926596015e+00,-1.582633582717982767e-06,-9.782815543589691742e+00
9.999999965733936236e+00,-1.590509348769854994e-06,-9.782829580635008071e+00
9.999999969160542790e+00,-1.598476431718216998e-06,-9.782843614544617594e+00
9.999999972244488333e+00,-1.606526040144329552e-06,-9.782857645318520312e+00
9.999999975020040566e+00,-1.614650207946319693e-06,-9.782871672956714448e+00
9.999999977518037042e+00,-1.622841717189992216e-06,-9.782885697459201779e+00
9.999999979766233338e+00,-1.631094028136314789e-06,-9.782899718825980528e+00
9.999999981789610359e+00,-1.639401215781725849e-06,-9.782913737057050696e+00
9.999999983610649679e+00,-1.647757912308431724e-06,-9.782927752152412282e+00
9.999999985249585777e+00,-1.656159254897287963e-06,-9.782941764112063510e+00
9.999999986724628087e+00,-1.664600838406246940e-06,-9.782955772936006156e+00
9.999999988052165278e+00,-1.673078672463132466e-06,-9.782969778624238444e+00
9.999999989246948218e+00,-1.681589142563081374e-06,-9.782983781176760374e+00
9.999999990322253396e+00,-1.690128974798806906e-06,-9.782997780593573722e+00
9.999999991290028589e+00,-1.698695203886130506e-06,-9.783011776874674936e+00
9.999999992161026086e+00,-1.707285144178432623e-06,-9.783025770020065792e+00
9.999999992944923477e+00,-1.715896363391982914e-06,-9.783039760029746290e+00
9.999999993650432017e+00,-1.724526658789828893e-06,-9.783053746903716430e+00
9.999999994285388993e+00,-1.733174035595277312e-06,-9.783067730641976212e+00
9.999999994856850094e+00,-1.741836687427212063e-06,-9.783081711244523859e+00
9.999999995371165795e+00,-1.750512978568746069e-06,-9.783095688711359372e+00
9.999999995834048860e+00,-1.759201427898185073e-06,-9.783109663042486304e+00
9.999999996250643619e+00,-1.767900694327159512e-06,-9.783123634237901101e+00
9.999999996625579257e+00,-1.776609563605176375e-06,-9.783137602297603763e+00
9.999999996963021331e+00,-1.785326936362927534e-06,-9.783151567221596068e+00
9.999999997266719731e+00,-1.794051817278556236e-06,-9.783165529009876238e+00
9.999999997540047758e+00,-1.802783305261861955e-06,-9.783179487662444274e+00
9.999999997786042982e+00,-1.811520584561186286e-06,-9.783193443179301951e+00
